user_id,signup_ts,country,is_seller,marketing_opt_in
2542,2025-06-26 01:48:28.752617,MR,1,0
2543,2024-10-23 21:37:21.261612,MZ,0,0
2544,2024-08-22 11:34:52.630725,EG,1,0
2545,2025-03-23 14:55:53.248834,TR,0,0
2546,2025-06-15 08:04:55.608608,BZ,0,0
2547,2025-07-10 18:14:28.314952,GW,1,0
2548,2025-03-11 21:12:20.533365,MU,0,0
2549,2024-06-22 10:32:12.175665,SZ,1,0
2550,2024-05-19 11:03:19.124879,AG,0,0
2551,2024-06-08 05:26:40.410453,SB,0,0
2552,2024-05-08 10:44:36.904659,ZM,0,0
2553,2025-02-11 21:10:07.235450,WS,0,0
2554,2024-09-17 20:25:44.775068,RU,0,0
2555,2024-09-06 09:18:20.954385,TJ,1,1
2556,2025-10-19 08:05:42.831255,BE,1,1
2557,2024-11-17 05:50:29.277998,FM,0,1
2558,2024-05-29 12:52:55.188235,GM,0,1
2559,2025-09-16 16:43:05.923980,PY,0,0
2560,2025-10-05 01:41:59.460816,BY,1,0
2561,2024-12-24 19:53:21.527048,LT,0,1
2562,2024-08-07 23:23:53.208549,ML,0,0
2563,2025-03-15 13:02:18.232449,IE,1,1
2564,2024-10-08 14:33:09.702469,NG,0,0
2565,2024-04-28 18:43:40.881029,GD,0,1
2566,2026-01-03 18:08:52.100229,FJ,0,0
2567,2025-03-27 14:22:25.404349,CF,0,0
2568,2025-05-19 09:30:10.157047,EC,1,0
2569,2026-01-15 15:09:00.809408,JM,0,0
2570,2024-10-16 14:51:06.351430,GQ,0,1
2571,2025-02-07 02:07:08.269976,LK,0,0
2572,2024-12-22 16:36:53.430465,BR,0,1
2573,2024-11-04 14:00:15.788341,JO,0,1
2574,2025-01-03 23:31:45.962498,CY,0,1
2575,2025-10-26 11:07:36.913076,DZ,0,0
2576,2025-09-12 05:45:35.349054,LU,0,0
2577,2024-12-04 08:20:05.094639,VA,1,1
2578,2025-03-23 18:55:34.012832,BN,0,0
2579,2024-03-29 00:12:10.418903,LV,0,1
2580,2024-07-15 22:15:28.527454,LB,0,0
2581,2025-05-22 05:33:45.840309,KN,0,0
2582,2024-08-13 14:26:53.251987,KH,0,0
2583,2024-11-15 02:11:00.593040,PA,0,1
2584,2025-08-23 16:54:45.012073,ML,0,0
2585,2025-07-30 12:59:43.602012,SK,0,1
2586,2026-01-05 12:23:22.237813,NG,0,0
2587,2024-06-01 10:35:28.665510,AO,0,0
2588,2024-05-01 13:23:24.904867,GW,0,1
2589,2025-05-28 19:30:43.534489,CH,1,0
2590,2025-06-26 01:31:57.972617,BR,0,1
2591,2024-07-03 00:53:19.931001,MY,0,1
2592,2024-04-15 11:09:37.458468,BI,0,1
2593,2025-12-15 12:40:02.537723,PY,1,1
2594,2025-03-06 20:07:39.734331,AR,0,0
2595,2025-08-16 08:53:24.838837,SL,1,0
2596,2025-08-12 00:47:59.112755,BS,0,1
2597,2024-04-16 03:16:24.417225,VN,1,1
2598,2024-05-23 15:26:46.098415,TD,0,1
2599,2025-12-11 17:25:54.886645,MW,1,0
2600,2024-09-13 04:59:18.080450,HU,0,0
2601,2025-07-23 00:22:51.558675,PA,0,1
2602,2025-05-02 20:24:33.147696,CO,0,1
2603,2025-02-18 23:50:39.796228,DO,1,0
2604,2024-02-21 02:08:55.502016,HR,1,0
2605,2024-10-17 21:13:11.783578,LR,1,0
2606,2025-10-23 12:42:41.094665,PT,1,0
2607,2026-01-12 10:09:32.468650,SR,0,1
2608,2025-12-14 02:43:29.173239,SY,0,1
2609,2024-12-21 04:03:30.183523,MC,0,1
2610,2025-02-28 03:46:52.851803,UA,0,0
2611,2025-04-11 17:48:35.600914,ZM,0,0
2612,2025-07-31 06:48:33.396297,TM,0,0
2613,2024-12-13 23:03:54.151776,DZ,0,0
2614,2025-05-12 09:09:10.218219,KR,0,1
2615,2025-11-25 04:03:17.884685,RO,0,0
2616,2025-02-28 10:27:10.915727,BT,0,0
2617,2024-12-18 23:44:00.023916,MM,1,0
2618,2024-11-27 07:48:35.342663,DE,0,0
2619,2024-09-08 23:20:42.706980,AD,0,1
2620,2025-02-16 11:46:46.887225,PS,0,0
2621,2025-10-11 15:02:28.952038,LY,1,0
2622,2024-08-27 16:37:43.141059,SN,0,1
2623,2024-02-06 07:03:43.726745,RW,1,0
2624,2025-12-22 22:51:18.410479,QA,1,1
2625,2024-09-06 01:52:42.037885,NR,0,0
2626,2025-09-05 02:47:09.563132,UG,0,1
2627,2024-07-18 02:48:28.264840,AF,0,0
2628,2025-03-06 16:14:37.065674,ET,1,0
2629,2024-11-26 23:36:22.243701,TJ,0,0
2630,2024-12-15 12:23:22.417847,HU,0,1
2631,2024-05-29 11:36:46.721982,LK,0,1
2632,2025-05-17 02:27:04.223301,MT,0,0
2633,2024-07-10 08:34:15.916459,BR,1,0
2634,2024-12-04 15:44:55.460722,GY,0,0
2635,2025-02-11 14:12:36.674002,VA,1,0
2636,2025-09-12 03:16:00.390578,LA,0,0
2637,2024-08-16 19:27:33.430033,CF,0,1
2638,2025-07-26 21:53:17.604567,IQ,0,0
2639,2024-11-27 20:04:59.249010,BJ,0,0
2640,2024-06-12 11:07:32.384582,JP,1,0
2641,2024-04-20 19:57:54.438438,PH,1,0
2642,2025-04-26 10:59:10.067913,IR,0,1
2643,2025-06-25 21:35:59.697319,RW,0,1
2644,2024-06-16 09:29:05.723897,AM,1,0
2645,2024-05-21 08:39:32.908345,SN,0,1
2646,2024-02-16 09:14:19.029628,CA,0,0
2647,2024-08-24 07:08:49.968083,CN,0,0
2648,2025-07-06 15:43:21.073265,ZA,1,0
2649,2024-02-06 05:04:50.563451,BW,0,1
2650,2024-05-20 06:57:53.083033,SA,0,0
2651,2024-07-07 20:53:16.132921,NL,1,0
2652,2024-09-14 19:39:48.397416,SB,1,1
2653,2026-01-29 05:04:00.016596,PL,0,0
2654,2025-06-23 07:34:37.160218,AU,0,0
2655,2024-09-28 11:00:40.737734,GB,1,1
2656,2025-12-26 09:01:01.581858,BG,0,1
2657,2024-08-12 21:27:48.123343,MX,1,1
2658,2024-03-23 08:43:57.933273,PW,0,0
2659,2024-06-11 21:02:24.471694,ID,0,1
2660,2025-09-19 04:53:52.686127,AL,0,0
2661,2024-04-29 07:25:19.261407,LC,0,0
2662,2024-07-31 01:56:20.968927,PA,0,1
2663,2024-07-29 18:22:46.027766,AU,0,0
2664,2024-06-24 17:10:35.546072,LK,0,0
2665,2025-08-16 09:58:54.425239,SK,0,0
2666,2025-05-31 17:22:51.920532,GE,0,0
2667,2025-01-10 14:36:03.794707,KZ,0,0
2668,2026-01-02 08:47:28.343635,LI,1,1
2669,2024-05-26 01:57:00.450459,ZA,0,0
2670,2024-03-02 00:50:01.602682,SY,1,0
2671,2025-02-14 17:52:46.477574,ID,1,1
2672,2025-01-16 17:56:12.452638,KG,0,0
2673,2024-06-24 09:10:40.371499,BF,1,0
2674,2025-10-23 02:28:55.904873,GM,0,0
2675,2026-01-11 04:13:27.161594,GW,0,1
2676,2025-05-07 13:06:24.297989,LR,1,1
2677,2024-02-11 05:24:37.194591,IS,0,0
2678,2025-04-02 07:52:30.902905,MY,0,0
2679,2025-08-29 16:08:25.875304,AG,0,1
2680,2026-01-07 22:23:58.194427,TT,1,0
2681,2025-08-25 12:45:44.638278,PY,0,0
2682,2025-06-17 02:03:48.819697,DE,0,1
2683,2024-10-28 12:26:01.137226,BT,0,1
2684,2024-07-30 21:43:47.165387,SB,0,0
2685,2024-04-06 23:39:31.312109,VN,1,0
2686,2024-10-04 10:18:15.527444,PS,0,0
2687,2025-05-01 20:46:13.818966,BH,0,1
2688,2024-10-16 22:00:56.846477,DE,0,1
2689,2025-06-26 12:35:55.928154,CD,0,0
2690,2024-05-02 03:11:49.726186,HT,1,0
2691,2024-09-18 14:10:35.290578,TH,0,0
2692,2025-08-29 05:56:16.712069,TW,0,0
2693,2024-10-10 22:15:30.387414,OM,0,0
2694,2025-07-19 19:09:54.803604,AO,0,1
2695,2025-06-17 16:51:01.331657,MK,0,1
2696,2025-07-13 09:04:07.967196,ID,0,0
2697,2025-11-17 16:10:46.881972,RU,1,0
2698,2025-06-30 09:28:40.935549,TJ,1,0
2699,2024-09-02 12:02:43.430464,MC,0,0
2700,2025-01-23 05:18:29.455530,TN,0,1
2701,2024-06-15 13:06:02.831981,MG,0,1
2702,2024-09-23 15:52:05.884909,PT,1,0
2703,2024-08-19 08:06:24.777523,US,0,1
2704,2025-11-29 05:22:11.318569,TG,1,0
2705,2024-05-27 08:18:51.260476,SM,0,0
2706,2024-05-23 11:04:58.169794,KE,0,0
2707,2025-09-20 18:54:11.806361,SR,1,0
2708,2024-10-25 09:17:39.554375,AD,0,0
2709,2025-08-20 00:16:15.119360,SD,0,0
2710,2024-11-03 02:27:37.720932,ER,0,0
2711,2025-11-06 04:23:49.571610,VN,0,0
2712,2025-10-18 02:46:13.298061,VN,1,0
2713,2024-07-23 15:32:30.755943,WS,0,0
2714,2024-03-17 11:43:40.181562,SO,1,0
2715,2025-09-20 12:26:14.439783,ET,0,1
2716,2025-02-17 00:59:24.679865,SB,0,0
2717,2025-08-12 13:43:59.396407,DE,0,0
2718,2025-04-23 00:45:37.056991,LI,0,1
2719,2024-11-25 13:44:48.588651,LI,0,1
2720,2024-04-20 21:51:17.030700,SK,0,1
2721,2025-05-26 12:36:42.582596,BD,0,0
2722,2025-10-02 07:27:34.608300,CO,0,1
2723,2024-06-09 17:03:36.904192,AU,0,0
2724,2024-06-26 20:00:11.118937,RU,0,1
2725,2024-06-19 04:34:53.457932,AU,0,0
2726,2025-03-23 07:57:43.319589,MW,0,0
2727,2025-05-25 19:36:36.912973,SL,0,0
2728,2025-05-01 00:24:05.670654,UA,1,0
2729,2024-08-05 04:14:31.267955,MM,0,0
2730,2024-07-10 10:51:23.256981,VC,1,1
2731,2024-03-22 23:46:43.749955,GE,1,0
2732,2025-05-24 05:32:00.991170,BR,0,0
2733,2025-01-07 03:02:19.643316,DZ,0,0
2734,2024-03-15 13:25:01.633786,TH,1,1
2735,2025-07-27 07:32:24.649528,NI,1,0
2736,2025-09-22 16:37:29.517655,KN,0,0
2737,2024-03-13 19:20:18.960546,VE,0,1
2738,2024-08-12 09:24:09.604968,BB,0,0
2739,2025-07-20 14:39:05.838128,KI,0,1
2740,2024-03-28 03:34:34.099067,GM,1,0
2741,2026-01-01 21:47:46.661717,BY,1,0
2742,2024-04-14 03:52:50.824895,HT,0,1
2743,2025-02-22 14:04:36.881181,ET,0,1
2744,2024-06-20 06:55:40.866018,KM,0,1
2745,2024-07-30 22:26:40.468836,YE,0,1
2746,2025-12-23 08:25:27.806631,TH,0,1
2747,2025-07-31 11:45:59.134763,NI,0,0
2748,2025-07-29 05:39:52.115052,DZ,0,0
2749,2025-03-27 09:17:16.348334,GQ,0,1
2750,2024-12-31 07:19:11.266052,TL,0,1
2751,2024-12-08 04:31:27.441793,CA,0,0
2752,2024-06-01 01:40:17.277958,EG,0,0
2753,2025-03-07 22:58:52.075366,SD,0,0
2754,2024-10-03 18:21:51.105827,DJ,0,0
2755,2025-02-24 05:20:14.804693,US,0,0
2756,2024-12-19 19:55:38.186846,MH,0,1
2757,2025-11-20 11:11:01.925711,SY,1,1
2758,2026-01-24 11:06:13.697413,LR,0,1
2759,2025-10-09 08:49:32.213556,NG,1,1
2760,2025-08-11 10:33:50.706570,NR,0,1
2761,2025-09-25 17:00:10.884896,LI,1,0
2762,2025-04-19 15:39:42.208143,TM,0,0
2763,2025-03-04 18:54:28.394347,MT,0,0
2764,2025-08-12 13:16:46.280058,CH,0,0
2765,2024-08-03 19:49:09.013970,PG,0,0
2766,2024-12-23 02:36:07.402947,MY,0,0
2767,2024-01-31 08:40:48.753187,AU,0,1
2768,2026-01-18 05:58:17.720946,UG,0,0
2769,2024-02-12 03:03:26.088896,CR,0,1
2770,2026-01-25 21:16:23.049484,KI,0,0
2771,2024-02-05 00:24:43.603440,GN,0,1
2772,2024-07-06 03:25:15.580207,KW,1,1
2773,2024-02-16 01:42:30.899851,FM,0,0
2774,2025-09-22 22:04:34.136571,TG,0,0
2775,2025-02-07 16:37:00.763815,TO,0,0
2776,2025-12-07 14:04:42.635610,DE,0,0
2777,2024-04-09 02:14:49.983802,PK,1,1
2778,2024-10-17 00:26:11.426623,CU,1,1
2779,2024-08-11 18:53:46.032033,TV,0,1
2780,2024-07-31 17:37:18.833579,IE,0,1
2781,2025-09-14 16:36:53.133104,BW,0,1
2782,2025-03-22 22:45:27.366774,TN,0,0
2783,2025-12-01 17:06:49.494691,ES,1,0
2784,2024-03-27 14:42:40.844481,LR,0,1
2785,2025-09-01 10:03:58.666537,EC,1,1
2786,2025-01-21 21:28:40.797003,FM,1,0
2787,2025-06-27 15:14:32.931819,BY,1,1
2788,2025-04-10 00:33:29.836270,KG,0,0
2789,2024-02-27 12:25:53.188997,TR,0,1
2790,2024-11-04 22:20:01.761718,BG,1,0
2791,2025-12-04 15:03:32.883226,LT,0,0
2792,2024-10-11 08:59:45.374478,NZ,1,1
2793,2024-11-30 11:30:33.446703,CL,0,0
2794,2025-10-27 13:55:48.804967,GT,0,0
2795,2025-07-30 09:11:38.000565,UY,1,1
2796,2025-12-09 13:57:07.576372,ZW,0,0
2797,2025-08-21 02:34:50.188513,MU,0,1
2798,2024-03-10 18:11:44.778912,SL,0,0
2799,2024-03-01 07:14:16.918822,SR,0,1
2800,2025-03-18 21:01:56.117435,LR,0,1
2801,2025-02-01 05:06:51.973716,GN,0,0
2802,2024-05-22 03:02:07.028841,GQ,0,1
2803,2025-07-18 14:56:05.818491,MX,0,0
2804,2026-01-09 13:03:43.297294,GB,1,1
2805,2025-04-09 22:49:20.891586,SD,0,0
2806,2024-04-06 00:32:29.903109,NR,0,1
2807,2024-08-29 21:35:15.096756,MX,1,0
2808,2024-05-18 08:07:58.504603,LU,0,1
2809,2024-03-31 12:23:30.655252,TO,1,0
2810,2025-07-28 15:45:21.784210,SY,0,0
2811,2024-11-17 19:40:50.906600,BS,0,1
2812,2024-11-17 08:02:07.014036,NZ,1,1
2813,2025-08-18 11:34:53.088939,CO,0,1
2814,2025-08-09 20:50:45.336581,RO,0,0
2815,2025-03-14 18:33:45.626585,RU,0,0
2816,2024-11-14 23:47:24.240849,TO,1,0
2817,2024-06-22 11:10:09.704587,VE,0,0
2818,2026-01-28 13:33:24.839034,SL,0,0
2819,2024-07-29 02:18:51.959962,BN,0,1
2820,2024-08-12 17:08:31.438286,NR,0,0
2821,2024-09-23 11:08:53.558587,TR,0,1
2822,2024-04-05 15:58:51.315897,SV,0,0
2823,2024-11-28 07:58:21.288005,MM,0,0
2824,2024-10-11 15:37:00.170463,LI,0,1
2825,2024-10-08 21:17:45.229681,TD,0,0
2826,2024-02-17 21:37:59.108574,KP,1,1
2827,2024-06-02 20:33:09.366037,MG,0,0
2828,2025-04-25 08:32:28.479316,PA,0,0
2829,2025-04-30 10:34:51.571172,OM,0,1
2830,2024-03-04 00:01:20.054136,HT,1,1
2831,2024-06-25 02:02:09.137721,MR,0,0
2832,2024-05-24 04:00:49.317679,ZA,1,0
2833,2025-10-15 03:30:07.999371,CG,0,1
2834,2025-07-24 11:14:26.499259,HN,1,1
2835,2025-12-24 09:37:37.870135,CY,0,1
2836,2025-10-26 19:47:59.220479,JO,1,0
2837,2024-02-10 06:00:57.783875,MD,0,0
2838,2025-09-09 17:30:54.086907,KP,1,0
2839,2024-12-24 23:30:50.336759,AO,0,0
2840,2024-09-29 15:33:14.016166,SZ,1,0
2841,2025-02-27 05:18:14.403460,GA,0,0
2842,2025-03-05 08:53:51.328530,GB,1,0
2843,2024-08-07 03:55:06.656777,RO,0,1
2844,2025-04-30 08:07:25.371035,CV,0,1
2845,2025-06-21 22:54:15.162617,SV,0,1
2846,2024-02-13 15:37:44.872344,TV,0,0
2847,2025-11-23 01:30:50.221398,SL,0,0
2848,2024-03-02 23:33:22.462821,DO,1,0
2849,2024-03-15 03:04:15.930813,FR,0,0
2850,2025-08-29 16:55:27.950816,VN,1,0
2851,2024-08-16 09:13:36.285941,PT,0,0
2852,2025-05-23 12:09:04.609600,AG,0,0
2853,2024-03-19 20:48:39.907264,HR,1,0
2854,2024-08-16 09:44:02.013396,KM,1,0
2855,2024-10-20 08:26:22.752669,CD,0,1
2856,2024-02-14 03:43:21.263428,CF,0,1
2857,2024-11-08 13:35:24.810067,MU,0,1
2858,2025-02-05 16:44:08.013584,KN,0,0
2859,2024-04-12 23:27:18.078470,KW,0,0
2860,2025-01-19 06:06:53.149245,UG,0,0
2861,2025-02-22 12:18:59.894810,ER,0,0
2862,2024-06-24 11:50:06.367214,PK,1,0
2863,2025-03-15 18:57:19.445714,LC,0,1
2864,2024-02-15 21:58:33.205834,HU,0,0
2865,2025-12-04 22:02:51.122664,KP,0,1
2866,2024-09-30 21:13:59.795320,MX,1,0
2867,2025-07-27 23:33:04.851705,AM,0,0
2868,2024-10-10 12:49:45.692318,MH,0,1
2869,2024-10-16 19:34:09.862067,KI,0,0
2870,2024-07-21 18:16:44.866729,SC,0,0
2871,2024-08-19 17:48:58.037057,BH,1,0
2872,2025-05-02 08:20:30.825189,MW,1,1
2873,2025-11-11 15:21:09.128474,AT,0,1
2874,2025-12-20 21:24:07.066542,IT,0,1
2875,2024-07-14 00:03:29.270414,LV,1,1
2876,2025-11-16 14:05:51.120398,KM,0,1
2877,2024-05-10 11:38:19.836755,ZA,0,1
2878,2024-11-05 09:55:20.483359,GD,1,0
2879,2025-04-22 14:24:06.525147,YE,0,0
2880,2025-06-15 17:02:51.863000,NI,0,0
2881,2024-07-24 19:08:27.136371,DE,1,1
2882,2024-12-07 17:49:48.647925,KR,1,0
2883,2025-11-25 18:17:41.289121,LS,1,1
2884,2024-12-24 07:52:08.801414,CO,0,0
2885,2024-06-30 06:01:11.465114,CU,0,1
2886,2025-03-30 15:36:06.857490,LA,0,1
2887,2025-09-06 16:18:30.248611,CU,0,1
2888,2024-09-12 22:27:43.624227,MA,0,0
2889,2025-11-17 15:49:52.530711,CR,0,0
2890,2024-12-10 08:55:53.041407,CY,1,0
2891,2025-05-24 13:59:26.370316,TM,0,0
2892,2025-12-01 03:37:12.148982,LB,0,0
2893,2024-03-20 18:08:01.600348,SN,0,1
2894,2025-12-24 03:40:40.259069,CL,0,1
2895,2024-06-13 17:25:14.790431,CY,1,0
2896,2025-07-15 08:03:35.764190,LB,0,1
2897,2025-11-04 03:18:02.033809,NG,1,1
2898,2026-01-02 08:28:50.648767,KI,0,1
2899,2024-12-19 19:47:33.289283,DZ,0,1
2900,2025-12-12 22:32:31.663647,IS,1,0
2901,2024-05-21 05:17:19.384584,ET,0,0
2902,2024-04-18 05:06:57.837162,ER,0,1
2903,2024-02-19 08:32:42.716775,VA,0,0
2904,2025-04-25 21:15:38.000896,UZ,0,1
2905,2025-03-20 10:22:40.368997,HT,0,0
2906,2025-04-10 20:21:35.875676,HT,0,1
2907,2025-06-16 08:01:46.909624,MK,1,0
2908,2024-03-29 06:34:32.345610,QA,0,0
2909,2024-05-08 03:59:34.612220,UY,0,0
2910,2025-01-07 15:23:13.924984,CF,1,0
2911,2024-10-30 09:19:38.192387,MW,1,0
2912,2025-01-24 05:02:19.929969,CU,1,1
2913,2024-05-29 20:40:28.822359,GR,0,0
2914,2024-02-23 18:17:01.005168,AL,0,0
2915,2025-12-07 05:32:03.207253,NG,0,0
2916,2024-07-11 18:57:51.051477,SV,1,0
2917,2026-01-22 02:39:35.257233,TW,1,0
2918,2024-06-28 15:32:06.732327,EE,1,0
2919,2025-12-08 10:46:44.244212,OM,1,0
2920,2025-10-25 15:20:24.028419,RW,0,1
2921,2025-06-16 16:31:45.517250,PK,0,0
2922,2025-11-09 13:59:53.960534,NP,0,0
2923,2024-11-21 23:10:49.441205,BB,1,0
2924,2025-04-19 07:11:12.377227,MU,0,1
2925,2025-07-10 07:28:02.188276,MX,0,0
2926,2025-04-21 21:51:37.785352,CH,0,1
2927,2025-03-24 00:07:50.966387,SO,1,1
2928,2025-02-17 21:20:24.456175,MA,0,1
2929,2025-08-28 01:09:06.696706,SK,0,0
2930,2024-04-20 01:43:52.784123,PH,0,0
2931,2025-09-26 07:59:40.894794,BB,0,0
2932,2025-11-02 10:04:01.554875,HN,0,0
2933,2025-02-13 02:53:47.340408,MY,1,0
2934,2026-01-18 21:17:49.784362,BB,1,0
2935,2025-03-13 14:35:45.280422,SI,1,0
2936,2025-08-12 03:39:58.182406,BE,0,0
2937,2024-06-17 21:36:56.116065,OM,0,1
2938,2024-11-16 23:29:41.544200,KI,0,0
2939,2025-08-18 08:59:04.467364,JO,1,1
2940,2025-01-02 05:22:03.315119,NO,0,0
2941,2024-09-02 06:52:33.091313,BF,0,1
2942,2025-06-18 05:10:28.727711,CV,0,1
2943,2025-01-03 20:29:39.274476,KH,0,0
2944,2024-12-26 04:12:16.618690,WS,0,1
2945,2025-01-30 22:32:33.426674,EG,1,0
2946,2025-08-22 01:35:28.118321,MC,1,0
2947,2025-03-05 08:35:51.493405,MX,0,0
2948,2024-11-28 07:34:25.622618,PG,0,0
2949,2024-02-18 09:59:51.933279,PH,1,0
2950,2025-04-06 10:22:41.220860,LC,1,0
2951,2025-11-15 13:53:48.794992,PH,0,0
2952,2024-04-06 02:14:13.527762,LI,0,0
2953,2025-06-19 12:06:30.544874,LC,0,1
2954,2025-09-04 00:51:52.900607,VC,0,1
2955,2025-07-19 20:27:13.609738,BW,0,0
2956,2024-04-23 14:44:07.669855,PG,0,1
2957,2025-05-08 09:30:13.814236,BS,1,0
2958,2025-02-16 20:33:50.879521,MV,0,0
2959,2025-07-15 04:27:13.486750,SE,1,1
2960,2025-04-22 07:48:44.767177,DJ,0,0
2961,2024-11-02 20:03:45.200656,MU,0,1
2962,2024-03-03 06:59:27.369497,DO,0,1
2963,2025-11-27 14:25:42.213113,TM,0,1
2964,2025-10-28 16:33:31.190837,CZ,1,1
2965,2024-05-28 15:31:56.616766,CY,0,1
2966,2024-06-09 21:03:24.543937,LC,0,0
2967,2024-03-08 16:48:05.187659,KP,0,1
2968,2024-09-13 07:34:36.903684,PE,0,1
2969,2024-08-29 04:00:44.364164,EG,0,0
2970,2024-04-26 02:09:01.724394,CO,0,0
2971,2026-01-01 19:06:58.762679,AD,0,0
2972,2025-04-29 23:40:45.828740,ID,0,1
2973,2024-02-09 03:16:16.423405,SB,1,0
2974,2025-10-17 01:54:23.757793,ST,0,0
2975,2025-09-12 01:09:22.998624,UZ,0,1
2976,2025-11-06 00:22:28.059643,GW,0,0
2977,2024-07-07 15:22:43.273564,KM,1,1
2978,2025-01-12 17:12:17.348506,NE,0,1
2979,2024-12-18 23:59:50.255377,US,0,0
2980,2025-04-13 13:57:09.356601,HN,1,1
2981,2025-11-05 14:59:38.843418,IT,0,1
2982,2025-04-27 22:41:28.540746,TH,0,1
2983,2025-09-21 07:13:30.466774,GE,0,1
2984,2024-03-06 22:52:17.310478,CY,1,0
2985,2024-03-11 10:36:18.309259,MG,1,1
2986,2024-02-27 01:01:35.076004,AU,1,0
2987,2025-06-01 10:42:49.637331,UY,1,1
2988,2024-09-05 05:23:04.197634,BT,0,1
2989,2024-03-07 00:50:41.539968,NI,0,0
2990,2026-01-26 02:56:19.498304,DK,0,0
2991,2025-06-05 04:01:06.654147,VA,0,0
2992,2025-05-28 00:15:48.941656,ME,1,0
2993,2025-04-09 19:57:40.458011,TJ,0,0
2994,2024-06-08 19:40:47.961756,PH,0,1
2995,2025-07-31 14:13:43.488174,ML,0,1
2996,2025-12-11 15:30:27.499384,BW,0,0
2997,2025-08-14 14:26:01.520857,LI,0,0
2998,2024-10-26 10:49:58.114777,MU,0,1
2999,2025-09-21 09:44:17.844636,PS,0,1
3000,2024-12-08 08:53:13.172342,SY,0,0
3001,2024-03-18 15:29:58.858727,PW,0,0
3002,2024-05-08 12:02:33.891695,MD,1,1
3003,2025-10-19 23:58:41.024756,LS,0,1
3004,2025-02-19 05:17:09.932256,SL,0,0
3005,2024-07-02 12:09:31.838264,GE,0,0
3006,2025-04-22 07:28:58.893035,CD,1,1
3007,2025-03-23 14:11:01.922285,ZM,1,0
3008,2025-02-20 14:29:19.887191,BT,0,1
3009,2025-01-18 12:35:52.148226,FM,0,0
3010,2025-04-16 23:55:42.699741,MA,0,0
3011,2024-08-28 00:04:49.857406,UZ,0,1
3012,2025-10-11 12:26:15.431883,IL,1,0
3013,2025-02-18 00:09:26.389011,VU,0,0
3014,2024-10-15 16:50:15.142267,CO,1,0
3015,2025-04-23 22:41:15.506155,SB,1,0
3016,2025-02-13 20:28:59.468182,ZM,0,0
3017,2025-01-28 19:24:31.880138,EG,1,0
3018,2025-11-06 17:13:05.002068,HT,0,0
3019,2025-07-01 19:51:32.044437,FI,1,1
3020,2024-02-01 08:57:59.175067,AR,0,1
3021,2025-01-04 19:24:08.468239,CL,0,0
3022,2025-07-22 22:11:31.675815,GE,0,0
3023,2025-09-06 06:49:44.295162,NI,1,1
3024,2024-11-28 16:01:15.866220,LT,0,0
3025,2024-10-12 15:08:50.289835,DZ,1,1
3026,2024-07-04 07:51:26.224587,DZ,0,1
3027,2024-06-26 04:22:00.859624,JM,0,0
3028,2024-08-04 01:34:35.162326,BJ,1,0
3029,2024-09-12 00:58:16.169073,SD,0,0
3030,2025-03-07 23:28:27.634930,AF,1,1
3031,2024-04-23 08:58:55.350927,LT,0,0
3032,2024-10-06 13:50:16.851289,RS,0,0
3033,2025-03-21 19:18:35.735270,AT,0,1
3034,2025-09-30 00:13:30.061274,FI,0,0
3035,2024-09-28 15:40:40.600887,LU,0,0
3036,2025-12-04 22:13:00.140388,QA,1,0
3037,2025-11-30 10:58:53.203905,AZ,0,0
3038,2025-05-16 20:30:55.350652,RO,0,0
3039,2024-05-23 17:24:30.178952,PK,0,0
3040,2025-11-12 20:23:20.230222,SO,0,0
3041,2025-11-15 16:14:26.700802,PL,0,1
3042,2025-08-25 21:46:11.895714,NG,0,0
3043,2025-12-08 22:49:08.720445,BG,0,0
3044,2025-10-02 05:55:24.483906,KG,1,0
3045,2025-03-18 21:33:13.554183,GD,1,0
3046,2024-09-17 16:29:41.748935,SO,0,1
3047,2024-02-13 21:24:47.136813,TR,0,0
3048,2025-06-14 22:59:24.217602,MH,0,1
3049,2024-03-19 14:03:56.929231,CZ,0,1
3050,2024-08-23 02:08:28.165566,AT,0,1
3051,2024-10-04 23:06:28.634331,MT,0,1
3052,2025-05-02 20:56:16.838661,DM,0,1
3053,2025-03-23 07:25:35.821622,MW,0,0
3054,2024-06-16 02:17:15.599022,CI,0,0
3055,2025-10-23 18:53:31.676889,GB,0,1
3056,2024-09-12 09:53:32.735552,KW,1,0
3057,2025-07-02 17:49:29.899352,IR,1,0
3058,2024-11-28 13:00:47.382919,SB,0,1
3059,2025-11-01 21:14:52.628898,MR,0,1
3060,2024-12-26 07:51:19.480644,KI,0,1
3061,2024-07-07 02:30:40.218055,KI,0,0
3062,2024-06-07 01:29:24.031651,MR,0,1
3063,2025-08-26 14:30:42.107623,FR,1,1
3064,2025-11-28 09:43:54.396157,PA,0,0
3065,2025-02-03 20:06:23.865489,RO,0,0
3066,2025-11-22 06:30:04.583864,DE,0,1
3067,2024-06-18 03:57:01.451092,RO,0,0
3068,2025-07-19 06:03:20.758351,SL,0,0
3069,2024-09-13 22:18:37.685039,LR,0,1
3070,2024-05-14 21:25:49.996522,BZ,0,1
3071,2025-09-22 18:35:18.333576,SI,0,0
3072,2025-06-08 13:07:59.654675,CO,0,1
3073,2024-06-29 02:29:32.924325,AZ,1,0
3074,2024-12-31 18:40:37.320974,LC,0,0
3075,2025-10-23 22:41:16.496836,CI,0,1
3076,2024-02-03 05:18:10.116832,BD,0,0
