purchase_id,item_id,buyer_id,price,purchase_ts
2600,4412,7294,91.56,2026-01-30 16:53:16.568276
2601,783,17674,162.63,2026-01-30 17:38:37.989540
2602,3138,11531,159.02,2026-01-30 17:18:52.235095
2603,730,312,181.49,2026-01-30 17:38:11.710893
2604,1531,18512,160.33,2026-01-30 17:28:24.411970
2605,1201,6049,150.03,2026-01-30 17:25:13.618685
2606,73,17644,126.86,2026-01-30 17:00:38.114993
2607,1520,5171,128.72,2026-01-30 17:37:26.080299
2608,7717,15240,97.91,2026-01-30 17:19:20.563255
2609,7823,325,102.66,2026-01-30 17:25:24.377294
2610,1779,4362,41.84,2026-01-30 17:16:09.340648
2611,7360,12766,110.83,2026-01-30 17:05:19.403269
2612,4409,15213,56.05,2026-01-30 16:48:44.758177
2613,6401,4456,6.93,2026-01-30 17:21:46.011471
2614,5270,2906,8.47,2026-01-30 17:24:01.421096
2615,7733,18141,153.19,2026-01-30 16:39:39.309242
2616,1082,1148,111.71,2026-01-30 16:43:19.907683
2617,359,15829,60.6,2026-01-30 17:13:55.211272
2618,3594,18445,84.79,2026-01-30 16:58:41.386293
2619,1478,19424,87.05,2026-01-30 17:02:19.235291
2620,4387,15170,151.08,2026-01-30 17:06:55.600833
2621,7765,9317,28.74,2026-01-30 17:04:09.818253
2622,6172,4819,94.68,2026-01-30 16:45:10.538979
2623,4751,16694,37.28,2026-01-30 17:27:04.852794
2624,6731,18751,161.85,2026-01-30 16:57:26.218503
2625,3598,13900,33.98,2026-01-30 17:04:53.257437
2626,5326,13173,125.96,2026-01-30 17:15:02.775508
2627,740,1448,66.32,2026-01-30 17:06:20.794235
2628,4527,16319,194.2,2026-01-30 17:16:10.544691
2629,2871,10410,83.72,2026-01-30 17:00:19.140423
2630,1566,8938,135.31,2026-01-30 17:33:49.526493
2631,4510,16240,86.8,2026-01-30 17:24:36.822112
2632,3384,6818,107.84,2026-01-30 17:12:05.315531
2633,7764,4974,47.61,2026-01-30 17:00:06.980225
2634,2948,11180,58.99,2026-01-30 17:18:34.756528
2635,333,2234,119.84,2026-01-30 16:44:44.893305
2636,3168,12391,131.14,2026-01-30 17:02:26.951528
2637,433,1578,21.73,2026-01-30 16:48:52.269600
2638,5842,12674,133.86,2026-01-30 17:29:52.675668
2639,4868,5890,81.61,2026-01-30 17:34:35.605225
2640,2111,2008,141.79,2026-01-30 16:45:01.884456
2641,3447,9626,6.5,2026-01-30 17:04:29.957625
2642,6338,12361,83.84,2026-01-30 16:55:46.971462
2643,2447,4506,23.11,2026-01-30 16:49:23.596303
2644,6940,13057,138.28,2026-01-30 17:04:33.620839
2645,1716,19591,26.04,2026-01-30 17:06:41.751401
2646,1702,17850,76.25,2026-01-30 17:03:02.594193
2647,1012,12023,171.71,2026-01-30 17:11:08.085013
2648,6953,19706,65.64,2026-01-30 17:30:43.101139
2649,5924,12701,86.98,2026-01-30 17:43:33.554542
2650,5855,18879,95.78,2026-01-30 17:17:36.221060
2651,6379,9772,151.46,2026-01-30 16:56:23.704198
2652,113,3930,8.6,2026-01-30 16:51:50.128122
2653,7211,4608,187.65,2026-01-30 16:52:50.061658
2654,4649,10998,102.06,2026-01-30 17:07:18.776058
2655,5371,16833,174.15,2026-01-30 17:23:58.839124
2656,3465,8110,17.33,2026-01-30 17:23:59.239248
2657,881,13335,140.38,2026-01-30 17:29:05.403142
2658,1409,3833,159.49,2026-01-30 16:35:47.286954
2659,2846,2488,39.56,2026-01-30 17:27:35.877111
2660,3676,10537,157.3,2026-01-30 16:40:33.921493
2661,5167,5622,154.26,2026-01-30 17:03:06.355579
2662,2618,7765,25.19,2026-01-30 17:04:37.948787
2663,5253,6950,88.13,2026-01-30 17:10:57.195231
2664,4858,9136,83.35,2026-01-30 17:13:02.676908
2665,1979,15090,20.55,2026-01-30 17:06:17.999436
2666,1192,7371,102.65,2026-01-30 17:33:43.107543
2667,6161,9659,96.74,2026-01-30 16:52:18.705602
2668,3295,10104,13.45,2026-01-30 17:26:38.043668
2669,4941,349,189.56,2026-01-30 17:34:00.377252
2670,1976,17464,199.55,2026-01-30 17:38:10.091387
2671,2957,9122,158.99,2026-01-30 17:00:00.689228
2672,2222,16246,33.39,2026-01-30 16:52:07.189186
2673,2152,1621,21.4,2026-01-30 17:42:49.282497
2674,2541,11050,135.64,2026-01-30 17:17:00.520823
2675,6894,18724,134.64,2026-01-30 16:56:50.799636
2676,3878,295,27.96,2026-01-30 16:56:33.015975
2677,4627,8155,67.34,2026-01-30 17:01:36.212913
2678,1244,14781,81.72,2026-01-30 17:14:59.599469
2679,2498,5568,152.87,2026-01-30 17:23:17.532088
2680,6497,11963,5.71,2026-01-30 17:18:46.013544
2681,7797,5903,145.97,2026-01-30 17:15:47.767188
2682,6101,6181,17.73,2026-01-30 17:11:18.421444
2683,6253,17161,75.37,2026-01-30 17:04:35.444974
2684,3403,9263,177.11,2026-01-30 17:40:16.634698
2685,2219,11806,145.3,2026-01-30 17:34:26.040853
2686,1646,11195,108.84,2026-01-30 17:14:36.775241
2687,4914,15010,55.94,2026-01-30 17:26:21.248243
2688,89,1247,153.72,2026-01-30 17:23:45.271232
2689,7461,19894,196.95,2026-01-30 16:48:42.006003
2690,2674,2575,82.03,2026-01-30 17:26:14.594622
2691,5319,17548,194.4,2026-01-30 16:38:33.650675
2692,1006,19916,192.17,2026-01-30 17:12:22.775288
2693,5179,12845,94.77,2026-01-30 17:25:17.107689
2694,3965,16967,82.13,2026-01-30 17:08:34.354346
2695,5927,16010,124.52,2026-01-30 16:53:19.009090
2696,3871,17545,85.13,2026-01-30 17:34:31.975156
2697,5243,11283,168.24,2026-01-30 17:21:45.115982
2698,5883,14542,121.25,2026-01-30 17:18:10.341508
2699,2599,19070,164.53,2026-01-30 16:57:45.773234
2700,3702,9356,17.83,2026-01-30 17:23:59.077293
2701,4572,10949,138.13,2026-01-30 17:38:36.254979
2702,5770,10275,95.57,2026-01-30 17:25:53.821328
2703,3197,13646,125.28,2026-01-30 16:58:00.795166
2704,2513,815,24.49,2026-01-30 17:34:25.954427
2705,1039,4688,41.92,2026-01-30 17:30:42.811939
2706,953,5030,141.84,2026-01-30 17:10:10.372119
2707,1776,5349,72.67,2026-01-30 16:59:55.388303
2708,3851,6409,158.04,2026-01-30 17:21:56.516071
2709,4618,17747,146.66,2026-01-30 17:11:15.046224
2710,191,15986,158.77,2026-01-30 17:12:41.056921
2711,7660,3487,25.19,2026-01-30 17:17:26.761285
2712,682,17826,152.9,2026-01-30 17:35:58.790404
2713,6589,16356,137.91,2026-01-30 16:40:48.874099
2714,5064,8523,140.59,2026-01-30 16:50:55.864616
2715,7602,11448,118.0,2026-01-30 17:00:54.221936
2716,7117,5260,37.67,2026-01-30 17:30:52.582734
2717,2109,7228,20.69,2026-01-30 17:06:47.338197
2718,1611,916,88.25,2026-01-30 16:44:49.714158
2719,3229,3532,136.59,2026-01-30 16:50:24.357628
2720,7865,9429,29.3,2026-01-30 17:08:28.095625
2721,3720,14211,90.58,2026-01-30 16:52:14.784854
2722,1166,18692,124.53,2026-01-30 17:13:03.558916
2723,6747,18241,184.98,2026-01-30 17:36:50.977999
2724,2770,11392,109.29,2026-01-30 16:55:10.849341
2725,4417,4987,59.07,2026-01-30 17:06:49.300676
2726,7135,319,36.31,2026-01-30 17:28:02.608760
2727,4709,530,60.42,2026-01-30 17:02:59.350998
2728,6210,1866,115.66,2026-01-30 17:34:23.361425
2729,1330,18616,110.15,2026-01-30 17:13:38.491550
2730,4819,18951,42.59,2026-01-30 17:06:07.580925
2731,514,4428,34.13,2026-01-30 17:30:46.901190
2732,6110,19091,146.67,2026-01-30 16:52:25.317432
2733,735,4816,46.41,2026-01-30 17:28:38.646984
2734,3991,10737,95.07,2026-01-30 17:05:56.802853
2735,980,3236,104.65,2026-01-30 17:03:52.439500
2736,6981,1238,125.94,2026-01-30 17:22:10.313332
2737,2524,9363,32.95,2026-01-30 17:38:15.164897
2738,1165,11203,182.85,2026-01-30 17:06:47.406762
2739,5251,19785,89.42,2026-01-30 16:48:32.296334
2740,2479,6283,178.36,2026-01-30 16:45:17.936030
2741,4637,8221,13.55,2026-01-30 16:46:49.556487
2742,7171,809,159.41,2026-01-30 17:15:59.275732
2743,7470,5101,38.16,2026-01-30 17:06:53.936512
2744,3902,5757,56.87,2026-01-30 16:49:53.831049
2745,2900,15401,30.7,2026-01-30 16:42:36.238188
2746,6428,9362,74.69,2026-01-30 17:22:34.642930
2747,3040,14173,156.8,2026-01-30 17:01:03.536578
2748,2869,824,55.13,2026-01-30 16:48:23.215243
2749,7631,7363,107.88,2026-01-30 17:11:37.463037
2750,6641,15475,53.65,2026-01-30 17:02:09.773680
2751,1027,6885,131.82,2026-01-30 17:24:33.217205
2752,5230,19863,80.28,2026-01-30 17:07:59.767587
2753,736,19176,16.43,2026-01-30 16:51:22.538971
2754,3962,17770,114.35,2026-01-30 17:33:06.661219
2755,7445,19957,193.84,2026-01-30 17:16:48.396499
2756,6042,4357,107.82,2026-01-30 16:59:07.692556
2757,1550,12965,69.3,2026-01-30 16:53:58.657095
2758,1042,3408,15.09,2026-01-30 16:45:54.573811
2759,7199,2124,31.79,2026-01-30 17:16:25.440289
2760,744,3181,71.97,2026-01-30 16:49:08.253671
2761,4360,18155,54.01,2026-01-30 17:30:52.411582
2762,1753,17250,28.6,2026-01-30 17:29:40.243065
2763,2758,2396,95.71,2026-01-30 17:02:46.684659
2764,698,518,158.63,2026-01-30 17:23:05.989628
2765,533,14508,11.51,2026-01-30 17:12:31.346665
2766,2933,5156,114.92,2026-01-30 17:23:31.939136
2767,607,5129,133.92,2026-01-30 17:09:59.059076
2768,7201,8488,162.11,2026-01-30 17:12:26.157846
2769,7165,12887,135.73,2026-01-30 17:22:24.224523
2770,4452,3175,184.76,2026-01-30 17:03:09.205213
2771,4830,11276,174.54,2026-01-30 17:13:20.590250
2772,2201,12618,12.44,2026-01-30 16:50:47.605353
2773,89,3334,153.72,2026-01-30 16:45:19.384534
2774,1801,19356,41.41,2026-01-30 16:44:53.406693
2775,4550,9813,26.09,2026-01-30 16:59:46.146428
2776,482,14676,99.65,2026-01-30 16:57:35.276940
2777,3256,2926,176.55,2026-01-30 17:41:36.802948
2778,2410,3840,8.3,2026-01-30 17:21:32.311348
2779,6598,16280,82.81,2026-01-30 17:21:34.668113
2780,2474,1969,14.59,2026-01-30 17:34:58.599610
2781,1047,16418,31.73,2026-01-30 16:42:56.382082
2782,3576,13921,103.62,2026-01-30 17:33:45.732939
2783,2364,10809,118.07,2026-01-30 17:30:08.873898
2784,3075,13255,74.16,2026-01-30 17:31:02.998690
2785,3454,7909,75.79,2026-01-30 17:10:29.476600
2786,117,5665,172.8,2026-01-30 17:28:44.339390
2787,7761,8999,107.41,2026-01-30 17:16:41.104802
2788,5247,4935,18.36,2026-01-30 16:54:33.181369
2789,145,15747,125.72,2026-01-30 17:03:51.224315
2790,7355,18342,128.14,2026-01-30 16:48:51.889664
2791,8,8341,103.13,2026-01-30 17:17:22.194949
2792,2737,3150,124.67,2026-01-30 16:46:11.333048
2793,583,10103,69.17,2026-01-30 16:42:35.221862
2794,1189,18807,17.47,2026-01-30 17:12:04.132711
2795,1239,9,46.46,2026-01-30 16:41:15.952807
2796,2258,2716,81.86,2026-01-30 16:41:09.511557
2797,7123,13213,80.39,2026-01-30 17:30:51.956226
2798,2319,18831,58.27,2026-01-30 16:46:08.204253
2799,2262,17361,176.01,2026-01-30 17:12:05.454912
2800,7601,10509,101.46,2026-01-30 17:01:42.287005
2801,5004,1036,192.44,2026-01-30 16:57:27.668416
2802,870,4952,144.24,2026-01-30 16:52:22.477566
2803,5047,14496,146.92,2026-01-30 17:20:28.222012
2804,6842,211,121.58,2026-01-30 17:09:05.250741
2805,1321,13207,83.79,2026-01-30 16:42:35.342670
2806,6032,16897,48.54,2026-01-30 17:04:54.720232
2807,1491,15345,40.83,2026-01-30 17:02:58.233567
2808,3741,16749,120.28,2026-01-30 17:19:28.124019
2809,7693,12130,114.53,2026-01-30 17:21:15.912863
2810,7781,16773,157.11,2026-01-30 17:11:45.542132
2811,1292,5570,152.54,2026-01-30 17:08:11.306179
2812,238,12298,144.21,2026-01-30 17:41:39.028421
2813,7465,17355,113.95,2026-01-30 17:35:49.294676
2814,5040,943,158.33,2026-01-30 17:02:59.391396
2815,2409,4086,92.11,2026-01-30 17:06:07.429775
2816,6265,2924,132.51,2026-01-30 16:47:47.882105
2817,1386,14286,144.95,2026-01-30 17:04:01.521002
2818,2132,18032,97.32,2026-01-30 17:28:26.924732
2819,3445,18136,54.52,2026-01-30 17:02:11.034463
2820,1745,10770,51.28,2026-01-30 17:14:31.306370
2821,7018,19455,14.7,2026-01-30 16:55:12.987486
2822,6682,12772,49.2,2026-01-30 17:06:06.165980
2823,6501,13251,107.03,2026-01-30 17:31:20.621717
2824,4731,12613,70.59,2026-01-30 17:01:18.119583
2825,546,16455,190.8,2026-01-30 17:30:39.794550
2826,481,9001,66.44,2026-01-30 17:31:39.655615
2827,613,377,85.63,2026-01-30 16:53:01.924625
2828,5308,9430,82.64,2026-01-30 17:24:12.041353
2829,2187,3247,153.3,2026-01-30 17:08:17.013956
2830,5025,3665,105.63,2026-01-30 16:42:30.880879
2831,4423,1200,131.15,2026-01-30 17:11:31.057191
2832,1071,17102,122.27,2026-01-30 17:23:20.359694
2833,5774,10110,143.11,2026-01-30 17:28:07.980316
2834,2336,15614,102.22,2026-01-30 17:39:14.849721
2835,379,17918,40.62,2026-01-30 16:50:48.049954
2836,6488,15805,144.82,2026-01-30 16:53:55.738473
2837,5675,12600,168.5,2026-01-30 17:11:57.106281
2838,6734,11322,146.57,2026-01-30 17:07:49.329446
2839,4000,19890,139.95,2026-01-30 17:40:14.761342
2840,3911,6726,164.38,2026-01-30 17:34:41.638157
2841,1345,5835,138.14,2026-01-30 17:27:27.089923
2842,7650,4163,70.16,2026-01-30 17:28:09.589910
2843,1196,9256,138.14,2026-01-30 16:56:50.244427
2844,6050,14467,145.17,2026-01-30 17:32:25.839099
2845,6723,9363,171.76,2026-01-30 16:46:16.164897
2846,4934,5926,75.41,2026-01-30 16:55:03.046871
2847,6408,5555,95.67,2026-01-30 17:27:46.800790
2848,6217,11294,8.79,2026-01-30 16:51:20.445168
2849,3312,5785,87.51,2026-01-30 16:37:02.546606
2850,4559,9969,58.82,2026-01-30 16:59:17.835309
2851,6752,12689,147.8,2026-01-30 17:04:46.070504
2852,5997,19268,85.78,2026-01-30 17:11:39.495519
2853,2074,17780,133.7,2026-01-30 17:33:26.820626
2854,3372,15435,159.04,2026-01-30 16:57:38.576493
2855,6357,7355,181.7,2026-01-30 17:26:45.568833
2856,4064,7590,138.9,2026-01-30 16:53:20.586866
2857,3865,19098,110.58,2026-01-30 17:37:04.739234
2858,1296,14394,176.89,2026-01-30 17:27:43.175639
2859,2190,6888,64.39,2026-01-30 16:41:56.760381
2860,1581,2239,109.84,2026-01-30 16:48:14.186867
2861,130,7237,175.31,2026-01-30 17:31:29.712485
2862,2235,18254,119.09,2026-01-30 16:54:53.874687
2863,4471,2647,137.44,2026-01-30 16:45:15.399550
2864,5602,6203,173.31,2026-01-30 17:12:24.807551
2865,4778,6855,186.66,2026-01-30 17:03:04.866602
2866,4253,12366,127.38,2026-01-30 17:11:46.991307
2867,4780,8614,150.3,2026-01-30 17:23:45.637295
2868,1923,2515,88.12,2026-01-30 17:11:12.989269
2869,4916,703,166.19,2026-01-30 16:56:08.619247
2870,6752,11719,147.8,2026-01-30 17:30:22.453867
2871,2090,16829,20.07,2026-01-30 16:45:41.459011
2872,769,13649,181.72,2026-01-30 16:50:24.818325
2873,4427,16567,32.1,2026-01-30 16:40:36.128921
2874,5230,9112,80.28,2026-01-30 17:35:10.646453
2875,6881,16610,51.03,2026-01-30 17:38:58.560810
2876,7735,4056,153.54,2026-01-30 17:10:14.206195
2877,6144,13285,165.74,2026-01-30 16:48:14.629814
2878,4772,7757,25.41,2026-01-30 16:51:55.760255
2879,3961,17450,15.72,2026-01-30 17:14:11.688346
2880,2554,18678,18.64,2026-01-30 16:43:17.477365
2881,3313,5903,99.25,2026-01-30 17:20:35.767188
2882,2987,14243,187.06,2026-01-30 17:30:44.350250
2883,6259,9258,72.79,2026-01-30 17:26:54.185105
2884,3404,864,90.62,2026-01-30 16:55:43.642391
2885,2026,3934,132.42,2026-01-30 16:42:49.072476
2886,2675,2330,49.4,2026-01-30 17:35:10.872385
2887,411,6232,101.34,2026-01-30 17:30:46.942167
2888,6971,8907,160.57,2026-01-30 17:30:36.288148
2889,4381,10467,8.43,2026-01-30 17:04:04.163965
2890,5402,18236,5.62,2026-01-30 17:28:26.949601
2891,84,1732,86.6,2026-01-30 17:08:47.058712
2892,3025,15337,115.56,2026-01-30 17:01:30.846960
2893,133,5185,165.5,2026-01-30 16:52:54.167126
2894,3645,655,145.15,2026-01-30 16:42:00.813016
2895,4572,11356,138.13,2026-01-30 17:34:24.270000
2896,1025,3245,162.65,2026-01-30 17:27:20.151438
2897,1369,297,50.44,2026-01-30 17:21:30.493024
2898,5043,1613,21.42,2026-01-30 17:20:45.257553
2899,758,6862,149.31,2026-01-30 16:54:55.741253
2900,4629,2253,172.24,2026-01-30 17:36:25.503958
2901,5974,1461,186.7,2026-01-30 16:43:52.681879
2902,6389,7371,102.4,2026-01-30 17:27:51.107543
2903,1561,3047,132.69,2026-01-30 17:24:40.496526
2904,2554,15212,18.64,2026-01-30 17:02:01.620497
2905,4652,5403,199.44,2026-01-30 17:10:02.602215
2906,3989,3566,110.21,2026-01-30 17:36:32.566646
2907,1796,18164,50.83,2026-01-30 16:54:44.157783
2908,3448,2193,142.3,2026-01-30 17:23:55.780533
2909,3505,1658,186.9,2026-01-30 17:17:18.102146
2910,2490,7533,140.59,2026-01-30 17:39:36.072796
2911,6904,691,118.06,2026-01-30 17:02:08.709625
2912,2852,12029,84.77,2026-01-30 17:01:32.677459
2913,4596,17474,143.99,2026-01-30 16:56:47.395104
2914,7540,16032,73.55,2026-01-30 16:44:46.334678
2915,899,8038,48.88,2026-01-30 17:35:23.751470
2916,5988,16554,130.26,2026-01-30 17:36:09.203769
2917,6826,13087,179.35,2026-01-30 16:47:29.800714
2918,917,5486,155.48,2026-01-30 16:56:44.230912
2919,6565,10170,127.5,2026-01-30 17:33:54.658259
2920,2744,19682,171.44,2026-01-30 17:07:11.911095
2921,3161,16227,177.35,2026-01-30 17:17:10.798193
2922,1272,16939,189.44,2026-01-30 17:03:48.826599
2923,6017,10151,137.85,2026-01-30 17:10:51.730440
2924,7348,3357,138.42,2026-01-30 16:53:38.034583
2925,7579,8236,146.41,2026-01-30 17:21:03.933522
2926,567,6297,68.18,2026-01-30 17:35:29.014432
2927,374,8465,176.05,2026-01-30 16:49:52.666020
2928,5538,5059,52.46,2026-01-30 17:27:48.816686
2929,2136,1219,102.53,2026-01-30 17:22:25.892464
2930,2556,17980,154.26,2026-01-30 16:45:57.939543
2931,5691,4113,37.95,2026-01-30 16:57:10.602416
2932,7652,19765,180.45,2026-01-30 17:19:02.911897
2933,5531,2930,90.43,2026-01-30 17:39:51.383477
2934,2799,10571,30.26,2026-01-30 17:07:54.790331
2935,1874,14929,198.6,2026-01-30 16:48:39.251332
2936,6791,18296,23.71,2026-01-30 17:17:48.117571
2937,2299,4306,187.51,2026-01-30 17:24:58.531057
2938,1455,5686,158.33,2026-01-30 16:56:13.893422
2939,659,14516,122.41,2026-01-30 17:05:18.278484
2940,592,12429,160.14,2026-01-30 16:49:37.234655
2941,3341,6664,186.44,2026-01-30 16:48:10.058020
2942,721,12402,62.77,2026-01-30 17:13:20.328347
2943,6964,3583,54.47,2026-01-30 17:09:12.634200
2944,76,14238,178.3,2026-01-30 16:50:57.612895
2945,1277,19112,61.43,2026-01-30 17:30:38.564955
2946,2092,16250,175.66,2026-01-30 16:53:51.393985
2947,2875,2736,23.65,2026-01-30 16:47:57.167906
2948,5942,18879,184.88,2026-01-30 16:47:22.221060
2949,5878,8038,76.74,2026-01-30 16:46:28.751470
2950,1886,10864,115.8,2026-01-30 16:48:20.119794
2951,4601,6769,9.33,2026-01-30 16:47:25.441774
2952,943,11478,145.06,2026-01-30 17:04:08.128943
2953,5695,153,106.43,2026-01-30 17:00:12.889753
2954,4911,10362,102.19,2026-01-30 17:08:08.726881
2955,5112,6749,126.26,2026-01-30 17:17:11.453274
2956,1588,10442,47.78,2026-01-30 16:40:56.162743
2957,2711,3993,67.81,2026-01-30 17:09:58.615305
2958,5996,2641,134.28,2026-01-30 17:02:39.810710
2959,3564,3299,33.74,2026-01-30 17:26:03.473079
2960,7347,9820,60.23,2026-01-30 16:59:56.661010
2961,5336,1663,20.15,2026-01-30 17:09:54.386811
2962,5997,3206,85.78,2026-01-30 16:49:28.742127
2963,5587,18131,29.16,2026-01-30 17:19:01.526825
2964,6465,9582,134.33,2026-01-30 17:23:29.058780
2965,6873,17216,33.27,2026-01-30 16:54:04.904308
2966,5286,19190,143.86,2026-01-30 17:14:48.616400
2967,3279,11128,129.75,2026-01-30 17:27:55.495582
2968,3180,2560,73.12,2026-01-30 17:20:08.991858
2969,7569,8183,95.57,2026-01-30 17:16:46.942410
2970,6391,11752,69.06,2026-01-30 16:58:33.374949
2971,4768,8086,14.77,2026-01-30 16:54:14.698762
2972,4012,16671,144.47,2026-01-30 17:10:29.620471
2973,3477,19922,130.51,2026-01-30 16:39:26.913902
2974,2963,17969,7.85,2026-01-30 16:58:23.931247
2975,5160,14576,30.07,2026-01-30 16:59:54.510464
2976,5573,13912,122.68,2026-01-30 16:47:05.601630
2977,6770,1563,5.9,2026-01-30 17:28:25.757097
2978,5814,8833,166.59,2026-01-30 17:01:02.549495
2979,920,13210,23.2,2026-01-30 16:56:20.308811
2980,3898,5988,182.37,2026-01-30 17:03:09.434597
2981,7240,10334,103.5,2026-01-30 17:15:29.521978
2982,7260,3066,168.76,2026-01-30 17:17:17.043442
2983,5134,16536,121.37,2026-01-30 17:05:45.484756
2984,7798,11135,177.28,2026-01-30 17:04:27.801291
2985,4453,19927,7.73,2026-01-30 16:50:20.019260
2986,1926,14408,32.26,2026-01-30 16:42:32.668761
2987,6626,16756,193.69,2026-01-30 17:08:32.340504
2988,4791,13350,145.19,2026-01-30 17:27:06.175239
2989,6305,1895,119.72,2026-01-30 16:42:03.539384
2990,4158,4297,187.25,2026-01-30 17:16:53.718162
2991,2638,13638,78.16,2026-01-30 16:58:42.210029
2992,407,11436,28.01,2026-01-30 17:15:57.078026
2993,6959,3953,111.22,2026-01-30 17:04:05.170588
2994,5977,8796,123.89,2026-01-30 17:14:24.296764
2995,1983,16658,155.0,2026-01-30 17:24:06.907107
2996,7693,8847,114.53,2026-01-30 16:52:09.336122
2997,2613,10472,6.16,2026-01-30 17:23:05.533185
2998,2572,1206,143.75,2026-01-30 16:47:14.897128
2999,1651,18997,105.78,2026-01-30 17:20:34.588420
3000,6023,15481,146.89,2026-01-30 17:02:58.898037
3001,1875,14995,147.36,2026-01-30 17:30:06.898331
3002,3566,1053,155.18,2026-01-30 17:10:49.767056
3003,2250,668,72.47,2026-01-30 17:19:57.985525
3004,2421,17405,48.71,2026-01-30 17:06:22.025042
3005,2712,409,47.09,2026-01-30 16:50:58.306422
3006,5544,2436,198.84,2026-01-30 17:12:06.272453
3007,4478,10561,55.5,2026-01-30 16:41:38.121371
3008,1647,9169,112.11,2026-01-30 17:07:55.567509
3009,1850,10023,49.16,2026-01-30 16:43:39.673548
3010,1303,9859,165.03,2026-01-30 16:55:56.899111
3011,4560,13437,113.54,2026-01-30 17:35:13.847886
3012,2505,17621,103.27,2026-01-30 17:18:30.547086
3013,254,18321,93.33,2026-01-30 16:56:56.163462
3014,1465,15091,128.24,2026-01-30 16:52:49.162536
3015,11,18334,39.52,2026-01-30 17:01:09.284711
3016,690,10499,49.42,2026-01-30 17:42:14.688850
3017,2187,3976,153.3,2026-01-30 17:20:50.955091
3018,4166,14527,156.92,2026-01-30 16:49:09.965540
3019,2685,9344,5.78,2026-01-30 16:50:45.986213
3020,4679,403,148.71,2026-01-30 17:35:33.237719
3021,8000,1613,152.21,2026-01-30 16:54:29.257553
3022,3585,5752,167.33,2026-01-30 17:26:06.711671
3023,5675,18935,168.5,2026-01-30 17:32:37.753207
3024,3517,6786,71.08,2026-01-30 17:30:59.596684
3025,2739,17718,148.51,2026-01-30 17:14:42.786461
3026,5332,14452,47.16,2026-01-30 17:20:45.541391
3027,7620,6752,30.85,2026-01-30 16:50:05.703420
3028,7462,11450,26.93,2026-01-30 16:55:01.560258
3029,2845,1208,50.24,2026-01-30 17:41:03.187755
3030,2459,15601,157.25,2026-01-30 17:32:22.563254
3031,7379,4805,44.13,2026-01-30 17:31:09.397488
3032,3694,8531,126.38,2026-01-30 17:23:43.940258
3033,1310,10876,35.36,2026-01-30 17:24:15.609400
3034,5832,18666,36.31,2026-01-30 17:13:56.559912
3035,7606,17596,79.26,2026-01-30 17:10:35.685125
3036,5096,3093,15.02,2026-01-30 16:58:18.737088
3037,6950,8321,117.75,2026-01-30 16:49:05.714911
3038,3406,16496,137.95,2026-01-30 17:04:21.279222
3039,3178,3515,105.47,2026-01-30 17:26:44.557996
3040,434,9985,12.54,2026-01-30 17:22:03.320813
3041,4058,9287,53.34,2026-01-30 16:49:33.577897
3042,1360,5918,143.82,2026-01-30 17:04:12.461306
3043,1748,9419,143.89,2026-01-30 17:16:41.519919
3044,2030,15756,84.17,2026-01-30 17:04:47.445632
3045,5214,7320,105.41,2026-01-30 17:33:00.879074
3046,3279,2494,129.75,2026-01-30 17:27:44.225569
3047,3232,9373,38.08,2026-01-30 17:20:05.088196
3048,147,3140,66.74,2026-01-30 17:29:31.506842
3049,6885,15611,175.75,2026-01-30 16:54:03.294782
3050,1655,15435,186.72,2026-01-30 17:16:39.576493
3051,7185,14257,9.76,2026-01-30 17:38:44.772576
3052,7704,17838,47.84,2026-01-30 16:44:46.774944
3053,21,14636,184.78,2026-01-30 17:14:51.962844
3054,7620,2635,30.85,2026-01-30 16:43:44.733716
3055,5331,9377,148.19,2026-01-30 17:08:55.405400
3056,344,15341,93.9,2026-01-30 16:51:20.292139
3057,2705,12626,66.97,2026-01-30 17:18:53.688648
3058,1700,4196,13.94,2026-01-30 16:41:36.852531
3059,4170,7981,79.92,2026-01-30 17:19:16.826021
3060,2325,9532,165.36,2026-01-30 17:31:37.429885
3061,3220,7167,138.13,2026-01-30 17:36:00.132800
3062,6631,7357,195.67,2026-01-30 16:55:22.770693
3063,4591,19131,166.65,2026-01-30 16:40:40.188505
3064,1655,13696,186.72,2026-01-30 17:33:22.684274
3065,1595,16764,191.21,2026-01-30 16:54:51.320534
3066,3219,6984,140.64,2026-01-30 16:48:15.516923
3067,6046,11152,86.26,2026-01-30 17:34:27.316169
3068,601,10967,49.29,2026-01-30 17:18:31.918646
3069,5021,14938,44.35,2026-01-30 16:56:28.498094
3070,1560,15942,191.97,2026-01-30 16:42:28.007563
3071,7210,13225,188.91,2026-01-30 17:22:52.995361
3072,3684,3466,146.78,2026-01-30 17:29:08.121598
3073,620,19893,95.19,2026-01-30 16:53:38.009449
3074,4690,15335,60.89,2026-01-30 17:33:09.155480
3075,3535,9320,150.79,2026-01-30 17:36:20.385402
3076,7678,13568,110.99,2026-01-30 17:12:13.020678
3077,5064,15129,140.59,2026-01-30 17:19:17.101685
3078,3361,6296,66.26,2026-01-30 17:24:01.606378
3079,6094,12861,84.43,2026-01-30 17:02:39.783123
3080,688,6385,183.92,2026-01-30 17:11:53.797198
3081,7800,6438,59.53,2026-01-30 17:30:17.480577
3082,6159,3107,145.84,2026-01-30 16:43:02.867215
3083,301,4895,42.77,2026-01-30 17:31:02.419412
