event_id,user_id,event_type,timestamp
2390,4574,churn,2026-01-30 16:42:36.306630
2391,2412,activation,2026-01-30 16:38:32.340824
2392,1514,churn,2026-01-30 16:37:40.588559
2393,1333,reactivation,2026-01-30 16:42:41.936685
2394,4853,activation,2026-01-30 16:45:14.372628
2395,521,churn,2026-01-30 16:35:12.668695
2396,4272,churn,2026-01-30 16:38:32.852509
2397,225,reactivation,2026-01-30 16:36:53.481326
2398,3007,activation,2026-01-30 16:41:42.640906
2399,4944,activation,2026-01-30 16:46:19.001067
2400,1560,churn,2026-01-30 16:44:15.180315
2401,2867,reactivation,2026-01-30 16:36:47.218219
2402,4178,churn,2026-01-30 16:39:20.947327
2403,190,churn,2026-01-30 16:44:58.726595
2404,1503,activation,2026-01-30 16:40:49.547049
2405,4983,activation,2026-01-30 16:38:34.050529
2406,1029,activation,2026-01-30 16:42:51.621516
2407,4179,churn,2026-01-30 16:36:36.179141
2408,1408,churn,2026-01-30 16:42:14.906377
2409,982,reactivation,2026-01-30 16:35:06.573849
2410,2685,reactivation,2026-01-30 16:39:36.040758
2411,466,activation,2026-01-30 16:41:39.025148
2412,1852,activation,2026-01-30 16:38:05.707785
2413,2730,reactivation,2026-01-30 16:37:42.766033
2414,1224,churn,2026-01-30 16:42:24.364166
2415,4742,churn,2026-01-30 16:38:14.374865
2416,1094,activation,2026-01-30 16:35:34.192678
2417,4346,churn,2026-01-30 16:38:06.506431
2418,639,churn,2026-01-30 16:42:13.365663
2419,143,churn,2026-01-30 16:40:26.538325
2420,2706,activation,2026-01-30 16:44:32.908637
2421,4105,churn,2026-01-30 16:39:59.426321
2422,2297,activation,2026-01-30 16:42:39.586899
2423,2289,reactivation,2026-01-30 16:40:48.715270
2424,808,activation,2026-01-30 16:45:41.623403
2425,2575,reactivation,2026-01-30 16:42:35.234292
2426,168,activation,2026-01-30 16:46:29.153486
2427,2576,churn,2026-01-30 16:45:25.151332
2428,4536,churn,2026-01-30 16:38:37.485182
2429,583,activation,2026-01-30 16:39:27.759813
2430,3751,churn,2026-01-30 16:39:43.559920
2431,1871,activation,2026-01-30 16:44:18.873173
2432,4319,reactivation,2026-01-30 16:34:54.431422
2433,1649,churn,2026-01-30 16:43:51.856602
2434,1781,activation,2026-01-30 16:46:01.283290
2435,4255,reactivation,2026-01-30 16:36:55.374270
2436,4720,churn,2026-01-30 16:42:57.871931
2437,893,reactivation,2026-01-30 16:35:04.943713
2438,3255,activation,2026-01-30 16:36:33.246166
2439,4769,reactivation,2026-01-30 16:37:11.162376
2440,1473,activation,2026-01-30 16:46:25.666087
2441,1067,activation,2026-01-30 16:41:30.491833
2442,730,activation,2026-01-30 16:35:50.188813
2443,1225,churn,2026-01-30 16:35:16.246252
2444,659,churn,2026-01-30 16:42:11.160965
2445,2077,activation,2026-01-30 16:46:27.124658
2446,2797,activation,2026-01-30 16:43:34.298733
2447,3322,churn,2026-01-30 16:39:12.702132
2448,2460,reactivation,2026-01-30 16:45:30.127908
2449,2621,reactivation,2026-01-30 16:37:25.802892
2450,2351,reactivation,2026-01-30 16:38:34.976199
2451,1253,churn,2026-01-30 16:39:37.991284
2452,2303,reactivation,2026-01-30 16:45:49.026817
2453,785,reactivation,2026-01-30 16:45:12.349088
2454,1089,churn,2026-01-30 16:43:39.000938
2455,4273,reactivation,2026-01-30 16:40:12.161074
2456,3737,churn,2026-01-30 16:36:58.558662
2457,462,churn,2026-01-30 16:36:18.755920
2458,4713,reactivation,2026-01-30 16:39:42.587919
2459,4369,churn,2026-01-30 16:42:48.743953
2460,1928,reactivation,2026-01-30 16:39:26.222169
2461,3534,churn,2026-01-30 16:44:51.014561
2462,4713,reactivation,2026-01-30 16:43:32.526027
2463,3991,activation,2026-01-30 16:39:56.210232
2464,79,reactivation,2026-01-30 16:43:12.590532
2465,3035,churn,2026-01-30 16:41:42.776217
2466,1730,reactivation,2026-01-30 16:40:34.430201
2467,1640,activation,2026-01-30 16:38:10.572187
2468,3797,reactivation,2026-01-30 16:42:52.474625
2469,1227,reactivation,2026-01-30 16:46:40.202592
2470,934,activation,2026-01-30 16:43:03.534971
2471,878,activation,2026-01-30 16:40:03.578684
2472,4158,activation,2026-01-30 16:43:51.591993
2473,1528,activation,2026-01-30 16:43:35.804738
2474,1068,reactivation,2026-01-30 16:40:13.448992
2475,4952,reactivation,2026-01-30 16:44:21.349517
2476,3175,activation,2026-01-30 16:46:29.920856
2477,646,reactivation,2026-01-30 16:38:52.645836
2478,2059,churn,2026-01-30 16:41:03.207495
2479,4734,reactivation,2026-01-30 16:46:28.255073
2480,323,activation,2026-01-30 16:42:30.419691
2481,1123,reactivation,2026-01-30 16:38:39.928289
2482,4524,reactivation,2026-01-30 16:46:08.996712
2483,3499,reactivation,2026-01-30 16:45:31.100346
2484,3724,activation,2026-01-30 16:44:11.234152
2485,4417,reactivation,2026-01-30 16:46:02.753651
2486,1837,reactivation,2026-01-30 16:45:11.287934
2487,684,churn,2026-01-30 16:46:22.569102
2488,3722,reactivation,2026-01-30 16:42:20.721781
2489,3982,churn,2026-01-30 16:39:36.031662
2490,2204,churn,2026-01-30 16:41:02.991403
2491,4658,activation,2026-01-30 16:42:45.966581
2492,4616,churn,2026-01-30 16:46:05.330932
2493,1763,churn,2026-01-30 16:36:49.014688
2494,3656,churn,2026-01-30 16:40:25.201674
2495,4258,reactivation,2026-01-30 16:37:07.968810
2496,4076,churn,2026-01-30 16:38:58.051943
2497,1943,churn,2026-01-30 16:40:17.052976
2498,2449,reactivation,2026-01-30 16:40:28.948519
2499,3602,churn,2026-01-30 16:36:35.376444
2500,4032,activation,2026-01-30 16:42:16.052875
2501,2333,reactivation,2026-01-30 16:44:36.370902
2502,4867,churn,2026-01-30 16:40:52.445034
2503,2196,activation,2026-01-30 16:36:38.452312
2504,917,reactivation,2026-01-30 16:39:46.399581
2505,3009,churn,2026-01-30 16:45:06.595118
2506,3907,churn,2026-01-30 16:45:16.743408
2507,1845,churn,2026-01-30 16:44:31.250216
2508,4647,churn,2026-01-30 16:43:15.907216
2509,3910,reactivation,2026-01-30 16:38:27.997994
2510,825,churn,2026-01-30 16:41:18.441268
2511,1173,activation,2026-01-30 16:39:22.008938
2512,1515,activation,2026-01-30 16:41:47.508492
2513,735,reactivation,2026-01-30 16:44:42.511492
2514,4102,churn,2026-01-30 16:40:51.871647
2515,2756,reactivation,2026-01-30 16:42:25.940879
2516,2600,activation,2026-01-30 16:39:11.537203
2517,1854,churn,2026-01-30 16:37:21.172264
2518,647,activation,2026-01-30 16:36:59.927168
2519,1407,reactivation,2026-01-30 16:39:18.091268
2520,1903,churn,2026-01-30 16:37:25.709355
2521,4840,activation,2026-01-30 16:37:42.411036
2522,2474,churn,2026-01-30 16:35:43.157418
2523,374,churn,2026-01-30 16:37:24.427263
2524,371,churn,2026-01-30 16:44:31.966363
2525,1988,reactivation,2026-01-30 16:37:46.731893
2526,1213,activation,2026-01-30 16:46:37.225759
2527,1185,reactivation,2026-01-30 16:39:36.787528
2528,2458,churn,2026-01-30 16:40:31.057272
2529,4423,churn,2026-01-30 16:37:13.647606
2530,1293,churn,2026-01-30 16:40:40.422338
2531,1956,reactivation,2026-01-30 16:35:46.985608
2532,65,reactivation,2026-01-30 16:45:55.199927
2533,729,activation,2026-01-30 16:39:30.175658
2534,775,churn,2026-01-30 16:37:44.378051
2535,4067,reactivation,2026-01-30 16:41:10.479449
2536,4566,reactivation,2026-01-30 16:44:09.797526
2537,4988,churn,2026-01-30 16:45:54.080818
2538,4608,reactivation,2026-01-30 16:38:04.458639
2539,352,churn,2026-01-30 16:35:22.157187
2540,2154,activation,2026-01-30 16:43:53.781979
2541,28,activation,2026-01-30 16:37:01.608813
2542,4620,churn,2026-01-30 16:40:58.650578
2543,3976,reactivation,2026-01-30 16:42:22.796841
2544,1929,reactivation,2026-01-30 16:40:44.930342
2545,1657,activation,2026-01-30 16:37:07.433067
2546,3455,activation,2026-01-30 16:37:34.265528
2547,4584,reactivation,2026-01-30 16:46:10.126892
2548,3355,activation,2026-01-30 16:43:19.807929
2549,4533,activation,2026-01-30 16:38:12.637067
2550,544,activation,2026-01-30 16:38:19.431764
2551,2897,reactivation,2026-01-30 16:42:07.067564
2552,703,churn,2026-01-30 16:43:41.829519
2553,3468,churn,2026-01-30 16:35:53.586587
2554,1192,activation,2026-01-30 16:39:53.826657
2555,174,churn,2026-01-30 16:36:09.858552
2556,1128,churn,2026-01-30 16:37:33.426761
2557,93,churn,2026-01-30 16:39:17.672460
2558,3019,churn,2026-01-30 16:41:18.537629
2559,1137,activation,2026-01-30 16:37:12.560481
2560,3070,activation,2026-01-30 16:42:11.253194
2561,346,churn,2026-01-30 16:37:34.174381
2562,328,reactivation,2026-01-30 16:44:13.075987
2563,4331,churn,2026-01-30 16:38:44.726588
2564,4145,churn,2026-01-30 16:38:39.667300
2565,3213,activation,2026-01-30 16:40:12.790293
2566,569,reactivation,2026-01-30 16:37:53.730287
2567,113,churn,2026-01-30 16:38:21.194270
2568,1894,churn,2026-01-30 16:44:48.662060
2569,1376,churn,2026-01-30 16:36:46.072211
2570,396,reactivation,2026-01-30 16:42:39.561306
2571,4805,churn,2026-01-30 16:40:16.332804
2572,3206,reactivation,2026-01-30 16:38:03.135653
2573,1272,churn,2026-01-30 16:37:30.753131
2574,2924,activation,2026-01-30 16:44:19.764637
2575,3285,churn,2026-01-30 16:37:01.164189
2576,2005,activation,2026-01-30 16:37:57.579772
2577,2394,activation,2026-01-30 16:37:38.915190
2578,3451,churn,2026-01-30 16:37:26.774459
2579,4921,reactivation,2026-01-30 16:46:29.408528
2580,2133,activation,2026-01-30 16:37:20.245622
2581,2612,churn,2026-01-30 16:37:32.033022
2582,4056,activation,2026-01-30 16:42:26.315665
2583,208,activation,2026-01-30 16:36:03.270229
2584,4489,reactivation,2026-01-30 16:38:10.330245
2585,4223,activation,2026-01-30 16:45:56.190588
2586,2729,activation,2026-01-30 16:40:30.323033
2587,273,churn,2026-01-30 16:45:35.255409
2588,1147,activation,2026-01-30 16:43:05.653188
2589,475,reactivation,2026-01-30 16:46:43.232734
2590,1086,reactivation,2026-01-30 16:42:13.788596
2591,1202,churn,2026-01-30 16:46:02.433738
2592,1786,reactivation,2026-01-30 16:37:45.332413
2593,1678,activation,2026-01-30 16:45:22.634587
2594,2451,activation,2026-01-30 16:41:05.829405
2595,1250,activation,2026-01-30 16:39:13.603132
2596,1998,churn,2026-01-30 16:37:22.366307
2597,4579,reactivation,2026-01-30 16:39:55.211216
2598,1408,churn,2026-01-30 16:39:05.086161
2599,1257,activation,2026-01-30 16:45:00.092808
2600,1534,churn,2026-01-30 16:46:30.233657
2601,1007,reactivation,2026-01-30 16:43:31.949222
2602,3547,activation,2026-01-30 16:42:09.165038
2603,2257,churn,2026-01-30 16:37:47.224038
2604,4513,churn,2026-01-30 16:43:45.341796
2605,910,activation,2026-01-30 16:34:50.842367
2606,3225,activation,2026-01-30 16:39:30.547349
2607,304,reactivation,2026-01-30 16:40:16.841588
2608,530,activation,2026-01-30 16:42:36.093421
2609,2978,activation,2026-01-30 16:46:11.069394
2610,3399,reactivation,2026-01-30 16:39:55.916695
2611,4821,churn,2026-01-30 16:38:35.032153
2612,616,activation,2026-01-30 16:39:59.384581
2613,2094,churn,2026-01-30 16:41:27.319194
2614,4354,activation,2026-01-30 16:38:54.994175
2615,2222,reactivation,2026-01-30 16:41:16.787165
2616,3389,churn,2026-01-30 16:37:55.432671
2617,872,activation,2026-01-30 16:38:25.007561
2618,737,churn,2026-01-30 16:38:46.612697
2619,1722,churn,2026-01-30 16:39:04.460300
2620,2387,activation,2026-01-30 16:41:24.690076
2621,1529,activation,2026-01-30 16:35:25.163146
2622,1460,activation,2026-01-30 16:42:41.902438
2623,3919,activation,2026-01-30 16:35:36.042983
2624,4500,reactivation,2026-01-30 16:38:35.065959
2625,3264,churn,2026-01-30 16:40:26.042869
2626,1769,reactivation,2026-01-30 16:39:49.138111
2627,127,activation,2026-01-30 16:43:11.572771
2628,3626,reactivation,2026-01-30 16:44:42.143478
2629,721,churn,2026-01-30 16:45:37.867107
2630,2133,reactivation,2026-01-30 16:40:52.807725
2631,1610,reactivation,2026-01-30 16:43:00.877262
2632,338,activation,2026-01-30 16:43:38.527389
2633,2947,activation,2026-01-30 16:39:34.477329
2634,4844,reactivation,2026-01-30 16:35:47.359353
2635,2697,activation,2026-01-30 16:41:49.659101
2636,2357,reactivation,2026-01-30 16:38:40.948546
2637,2916,reactivation,2026-01-30 16:37:33.975612
2638,2624,reactivation,2026-01-30 16:36:16.420585
2639,4352,activation,2026-01-30 16:35:05.021145
2640,4202,reactivation,2026-01-30 16:35:49.138653
2641,119,activation,2026-01-30 16:39:58.754291
2642,4422,churn,2026-01-30 16:39:49.893498
2643,4734,churn,2026-01-30 16:42:36.569655
2644,1246,activation,2026-01-30 16:41:18.396501
2645,4903,reactivation,2026-01-30 16:45:53.882601
2646,4655,churn,2026-01-30 16:45:46.867199
2647,1552,reactivation,2026-01-30 16:40:06.320083
2648,2482,reactivation,2026-01-30 16:41:05.729836
2649,159,churn,2026-01-30 16:44:57.420407
2650,1039,churn,2026-01-30 16:44:19.068760
2651,591,activation,2026-01-30 16:36:29.486416
2652,3562,reactivation,2026-01-30 16:39:28.202798
2653,4639,activation,2026-01-30 16:39:06.515060
2654,1829,reactivation,2026-01-30 16:42:52.167581
2655,4113,churn,2026-01-30 16:46:21.575101
2656,2985,reactivation,2026-01-30 16:41:36.508429
2657,4736,activation,2026-01-30 16:46:38.816427
2658,1651,churn,2026-01-30 16:42:47.814136
2659,1543,activation,2026-01-30 16:44:00.215851
2660,3501,activation,2026-01-30 16:45:41.572642
2661,3164,activation,2026-01-30 16:37:21.610820
2662,4700,churn,2026-01-30 16:44:43.004222
2663,1440,activation,2026-01-30 16:44:53.742682
2664,1793,reactivation,2026-01-30 16:42:11.124826
2665,2587,reactivation,2026-01-30 16:42:18.762986
2666,4219,reactivation,2026-01-30 16:37:47.197575
2667,4822,reactivation,2026-01-30 16:45:30.721110
2668,3009,activation,2026-01-30 16:43:40.977330
2669,1976,churn,2026-01-30 16:36:58.383222
2670,927,churn,2026-01-30 16:45:55.521297
2671,629,churn,2026-01-30 16:45:16.696774
2672,2035,activation,2026-01-30 16:42:44.451640
2673,3397,reactivation,2026-01-30 16:38:52.475203
2674,2711,churn,2026-01-30 16:35:50.383646
2675,3596,activation,2026-01-30 16:44:18.322574
2676,1404,churn,2026-01-30 16:42:25.880337
2677,1800,activation,2026-01-30 16:36:33.730045
2678,1726,churn,2026-01-30 16:37:20.190696
2679,4231,churn,2026-01-30 16:38:23.229248
2680,3938,reactivation,2026-01-30 16:37:37.789088
2681,1924,reactivation,2026-01-30 16:41:40.420875
2682,543,reactivation,2026-01-30 16:39:21.525540
2683,3800,reactivation,2026-01-30 16:43:44.745402
2684,4404,activation,2026-01-30 16:40:17.713018
2685,3666,churn,2026-01-30 16:45:38.527067
2686,4131,reactivation,2026-01-30 16:42:12.831758
2687,288,activation,2026-01-30 16:43:23.276124
2688,4268,reactivation,2026-01-30 16:35:38.708081
2689,2509,churn,2026-01-30 16:44:39.625648
2690,3386,churn,2026-01-30 16:43:03.494903
2691,4215,churn,2026-01-30 16:38:28.864188
2692,1397,churn,2026-01-30 16:44:48.675542
2693,1743,reactivation,2026-01-30 16:39:34.466494
2694,771,activation,2026-01-30 16:37:04.232445
2695,3129,reactivation,2026-01-30 16:43:46.219624
2696,3088,churn,2026-01-30 16:37:28.196863
2697,3255,churn,2026-01-30 16:44:28.627968
2698,2191,activation,2026-01-30 16:38:21.757950
2699,2003,reactivation,2026-01-30 16:37:13.696549
2700,44,activation,2026-01-30 16:40:03.154769
2701,3618,churn,2026-01-30 16:37:42.898268
2702,597,activation,2026-01-30 16:35:43.935351
2703,151,churn,2026-01-30 16:45:38.828798
2704,1539,churn,2026-01-30 16:39:59.358897
2705,577,churn,2026-01-30 16:39:03.820593
2706,2437,activation,2026-01-30 16:45:27.504888
2707,3456,churn,2026-01-30 16:44:28.309519
2708,3519,churn,2026-01-30 16:44:48.190382
2709,942,reactivation,2026-01-30 16:43:51.066448
2710,3589,reactivation,2026-01-30 16:36:03.332502
2711,2572,churn,2026-01-30 16:44:17.219505
2712,3966,reactivation,2026-01-30 16:35:09.213928
2713,324,reactivation,2026-01-30 16:46:24.576744
2714,925,activation,2026-01-30 16:38:08.594595
2715,2438,churn,2026-01-30 16:42:10.450935
2716,2868,activation,2026-01-30 16:34:55.669188
2717,2796,reactivation,2026-01-30 16:42:56.705825
2718,3628,activation,2026-01-30 16:38:40.079998
2719,1561,reactivation,2026-01-30 16:38:08.970004
2720,4104,reactivation,2026-01-30 16:35:34.010950
2721,1074,activation,2026-01-30 16:35:11.605422
2722,4270,reactivation,2026-01-30 16:38:29.852017
2723,553,churn,2026-01-30 16:40:16.810937
2724,3054,activation,2026-01-30 16:41:08.634738
2725,1058,churn,2026-01-30 16:45:59.926501
2726,4933,activation,2026-01-30 16:36:06.585243
2727,946,reactivation,2026-01-30 16:38:28.126551
2728,185,reactivation,2026-01-30 16:40:18.819363
2729,547,churn,2026-01-30 16:39:15.094169
2730,1501,churn,2026-01-30 16:37:23.004238
2731,4649,activation,2026-01-30 16:41:56.552576
2732,4813,reactivation,2026-01-30 16:42:54.641046
2733,4348,churn,2026-01-30 16:39:07.260535
2734,1763,churn,2026-01-30 16:40:17.616571
2735,2973,activation,2026-01-30 16:44:06.988626
2736,617,reactivation,2026-01-30 16:35:01.940097
2737,3481,activation,2026-01-30 16:44:44.110514
2738,1511,activation,2026-01-30 16:40:24.085086
2739,2257,reactivation,2026-01-30 16:40:51.605463
2740,4197,churn,2026-01-30 16:45:02.957563
2741,611,reactivation,2026-01-30 16:37:07.338211
2742,4749,reactivation,2026-01-30 16:37:03.248573
2743,299,activation,2026-01-30 16:40:02.718201
2744,4531,reactivation,2026-01-30 16:44:47.807535
2745,4461,churn,2026-01-30 16:39:07.394976
2746,3993,reactivation,2026-01-30 16:43:42.227173
2747,4415,churn,2026-01-30 16:40:40.421004
2748,2625,reactivation,2026-01-30 16:44:17.934076
2749,1098,reactivation,2026-01-30 16:43:43.533987
2750,4134,activation,2026-01-30 16:36:55.791502
2751,2350,reactivation,2026-01-30 16:43:52.229611
2752,4042,activation,2026-01-30 16:45:24.368580
2753,860,reactivation,2026-01-30 16:38:51.637565
2754,2395,reactivation,2026-01-30 16:36:35.232856
2755,3675,activation,2026-01-30 16:38:36.256821
2756,4947,churn,2026-01-30 16:46:15.561730
2757,2314,reactivation,2026-01-30 16:45:49.825090
2758,803,reactivation,2026-01-30 16:37:37.833431
2759,3680,activation,2026-01-30 16:37:56.213270
2760,4886,churn,2026-01-30 16:41:26.349450
2761,2852,reactivation,2026-01-30 16:46:27.281134
2762,63,reactivation,2026-01-30 16:42:23.695126
2763,1091,activation,2026-01-30 16:39:12.860823
2764,240,activation,2026-01-30 16:45:07.959405
2765,3542,churn,2026-01-30 16:41:39.948131
2766,3700,reactivation,2026-01-30 16:40:54.483936
2767,1560,reactivation,2026-01-30 16:46:27.761012
2768,221,reactivation,2026-01-30 16:37:05.976820
2769,3202,churn,2026-01-30 16:41:38.870614
2770,4573,reactivation,2026-01-30 16:36:23.491029
2771,1202,reactivation,2026-01-30 16:45:04.521398
2772,2051,activation,2026-01-30 16:41:23.813904
2773,3807,activation,2026-01-30 16:40:25.145435
2774,404,activation,2026-01-30 16:39:27.230929
2775,4527,activation,2026-01-30 16:41:56.249166
2776,171,churn,2026-01-30 16:42:10.788761
2777,941,churn,2026-01-30 16:35:00.593014
2778,2870,churn,2026-01-30 16:41:29.340543
2779,2744,activation,2026-01-30 16:44:00.138320
2780,618,reactivation,2026-01-30 16:38:35.704588
2781,3747,churn,2026-01-30 16:44:21.880960
2782,2780,churn,2026-01-30 16:39:32.514246
2783,2382,activation,2026-01-30 16:44:50.667190
2784,3881,reactivation,2026-01-30 16:45:26.271729
2785,249,activation,2026-01-30 16:35:26.458891
2786,3963,churn,2026-01-30 16:36:40.626861
2787,256,activation,2026-01-30 16:46:13.221366
2788,1870,activation,2026-01-30 16:44:00.094457
2789,3998,churn,2026-01-30 16:38:56.837903
2790,4300,reactivation,2026-01-30 16:44:01.078486
2791,853,reactivation,2026-01-30 16:40:14.349861
2792,1043,reactivation,2026-01-30 16:44:37.171193
2793,4367,reactivation,2026-01-30 16:40:36.147677
2794,4387,reactivation,2026-01-30 16:38:46.795671
2795,4884,churn,2026-01-30 16:46:27.986373
2796,905,reactivation,2026-01-30 16:40:29.870328
2797,4975,activation,2026-01-30 16:42:36.658085
2798,4084,reactivation,2026-01-30 16:39:16.298222
2799,4571,reactivation,2026-01-30 16:44:30.480336
2800,3257,activation,2026-01-30 16:43:33.094054
2801,3885,churn,2026-01-30 16:36:19.836634
2802,3141,churn,2026-01-30 16:36:01.771825
2803,4633,activation,2026-01-30 16:38:07.470444
2804,76,activation,2026-01-30 16:40:24.575778
2805,1504,churn,2026-01-30 16:44:34.497893
2806,2683,activation,2026-01-30 16:46:20.888422
2807,4273,reactivation,2026-01-30 16:38:40.919040
2808,2628,activation,2026-01-30 16:42:00.448117
2809,2010,reactivation,2026-01-30 16:43:36.905062
2810,2423,activation,2026-01-30 16:41:59.037710
2811,2382,churn,2026-01-30 16:40:25.400471
2812,3034,activation,2026-01-30 16:43:22.238393
2813,2957,activation,2026-01-30 16:36:16.324297
2814,3423,reactivation,2026-01-30 16:46:08.084508
2815,4369,activation,2026-01-30 16:36:32.133332
2816,1661,activation,2026-01-30 16:45:06.871181
2817,3104,churn,2026-01-30 16:37:22.883705
2818,1187,churn,2026-01-30 16:35:13.415234
2819,3350,activation,2026-01-30 16:40:55.522584
2820,3603,churn,2026-01-30 16:43:54.230844
2821,1199,reactivation,2026-01-30 16:41:08.668150
2822,1032,reactivation,2026-01-30 16:35:10.666289
2823,4761,activation,2026-01-30 16:40:30.468974
2824,1186,churn,2026-01-30 16:45:21.434722
2825,3286,activation,2026-01-30 16:38:05.755785
2826,457,reactivation,2026-01-30 16:41:53.218598
2827,2840,activation,2026-01-30 16:39:49.684534
2828,1228,churn,2026-01-30 16:35:51.680160
2829,1649,activation,2026-01-30 16:44:33.747265
2830,4416,activation,2026-01-30 16:39:14.090845
2831,3290,activation,2026-01-30 16:45:21.147539
2832,2677,reactivation,2026-01-30 16:41:12.355271
2833,2656,reactivation,2026-01-30 16:42:27.212781
2834,4734,activation,2026-01-30 16:41:54.900817
2835,3042,reactivation,2026-01-30 16:45:22.786751
2836,378,reactivation,2026-01-30 16:42:42.732228
2837,929,activation,2026-01-30 16:43:04.306215
2838,777,churn,2026-01-30 16:35:05.646407
2839,955,reactivation,2026-01-30 16:39:23.710877
2840,3100,reactivation,2026-01-30 16:41:32.554404
2841,4625,churn,2026-01-30 16:36:38.199813
2842,3159,reactivation,2026-01-30 16:42:01.872914
2843,2142,activation,2026-01-30 16:42:07.117109
2844,3148,activation,2026-01-30 16:36:39.443290
2845,3123,reactivation,2026-01-30 16:46:31.400314
2846,3148,reactivation,2026-01-30 16:38:38.408406
2847,4914,activation,2026-01-30 16:40:06.545985
2848,4821,reactivation,2026-01-30 16:36:59.624291
2849,1229,reactivation,2026-01-30 16:41:12.696152
2850,2054,reactivation,2026-01-30 16:38:04.819442
2851,1363,activation,2026-01-30 16:41:43.624803
2852,2468,activation,2026-01-30 16:43:00.801777
2853,2536,reactivation,2026-01-30 16:46:39.815092
2854,4154,churn,2026-01-30 16:36:06.214663
2855,1204,churn,2026-01-30 16:38:59.949976
2856,3882,activation,2026-01-30 16:42:59.290687
2857,3159,reactivation,2026-01-30 16:38:55.938579
2858,805,churn,2026-01-30 16:42:28.526989
2859,4076,reactivation,2026-01-30 16:40:19.233322
2860,998,activation,2026-01-30 16:38:04.108174
2861,825,activation,2026-01-30 16:38:15.498919
2862,832,reactivation,2026-01-30 16:36:32.132860
2863,2150,churn,2026-01-30 16:42:11.439953
2864,4673,churn,2026-01-30 16:44:28.775682
2865,1482,churn,2026-01-30 16:45:23.596602
2866,1258,churn,2026-01-30 16:35:02.867390
2867,1301,activation,2026-01-30 16:45:50.887510
2868,821,activation,2026-01-30 16:45:34.427502
2869,1217,reactivation,2026-01-30 16:41:02.264079
2870,1953,churn,2026-01-30 16:37:16.319513
2871,3553,churn,2026-01-30 16:37:30.482082
2872,1467,activation,2026-01-30 16:45:11.597991
2873,1031,reactivation,2026-01-30 16:40:58.834035
2874,2676,churn,2026-01-30 16:37:10.482437
2875,372,activation,2026-01-30 16:46:04.516463
2876,4679,churn,2026-01-30 16:39:13.324994
2877,1897,activation,2026-01-30 16:45:57.415544
2878,1314,churn,2026-01-30 16:36:47.195256
2879,3138,reactivation,2026-01-30 16:37:21.003999
2880,1292,churn,2026-01-30 16:43:39.556119
2881,879,reactivation,2026-01-30 16:40:35.555712
2882,4343,churn,2026-01-30 16:38:34.726286
2883,1699,activation,2026-01-30 16:42:32.502674
2884,512,activation,2026-01-30 16:45:07.577575
2885,877,churn,2026-01-30 16:37:52.723592
2886,4346,reactivation,2026-01-30 16:41:01.066362
2887,3031,churn,2026-01-30 16:43:46.432805
2888,1498,churn,2026-01-30 16:34:55.655077
2889,2945,activation,2026-01-30 16:40:25.010819
2890,4434,activation,2026-01-30 16:37:45.866174
2891,1509,churn,2026-01-30 16:41:33.682297
2892,4139,activation,2026-01-30 16:38:50.090080
2893,2899,activation,2026-01-30 16:39:33.253039
2894,2670,reactivation,2026-01-30 16:38:12.493908
2895,4226,churn,2026-01-30 16:41:29.358721
2896,4714,reactivation,2026-01-30 16:35:53.847665
2897,865,churn,2026-01-30 16:44:35.391575
2898,2201,activation,2026-01-30 16:36:45.092768
2899,2410,churn,2026-01-30 16:38:11.089865
2900,4488,reactivation,2026-01-30 16:40:52.248149
2901,3686,activation,2026-01-30 16:44:10.273579
2902,864,activation,2026-01-30 16:37:27.920746
2903,1567,reactivation,2026-01-30 16:44:10.590310
2904,2849,reactivation,2026-01-30 16:41:26.802180
2905,347,churn,2026-01-30 16:45:31.407149
2906,3492,activation,2026-01-30 16:44:06.215913
2907,2705,churn,2026-01-30 16:43:34.287669
2908,3580,reactivation,2026-01-30 16:43:09.603127
2909,4329,activation,2026-01-30 16:42:39.125120
2910,2386,churn,2026-01-30 16:45:04.044310
2911,3435,activation,2026-01-30 16:37:50.738752
2912,2276,reactivation,2026-01-30 16:41:36.731284
2913,1449,activation,2026-01-30 16:41:23.115020
2914,3912,activation,2026-01-30 16:44:41.838999
2915,969,activation,2026-01-30 16:41:06.089937
2916,4038,reactivation,2026-01-30 16:42:10.970734
2917,4602,activation,2026-01-30 16:38:39.390555
2918,2711,churn,2026-01-30 16:41:02.013754
2919,910,activation,2026-01-30 16:44:58.108823
2920,3650,activation,2026-01-30 16:36:32.119858
2921,110,activation,2026-01-30 16:43:48.703820
2922,4833,activation,2026-01-30 16:40:57.656471
2923,291,churn,2026-01-30 16:42:20.000369
2924,1624,churn,2026-01-30 16:42:56.454286
2925,1508,reactivation,2026-01-30 16:40:17.528857
2926,378,activation,2026-01-30 16:46:08.690583
2927,129,reactivation,2026-01-30 16:40:22.617739
2928,279,reactivation,2026-01-30 16:39:27.581167
2929,158,churn,2026-01-30 16:35:09.108001
2930,3852,reactivation,2026-01-30 16:39:50.934167
2931,3866,reactivation,2026-01-30 16:34:50.221007
2932,1760,reactivation,2026-01-30 16:40:40.372938
2933,3790,activation,2026-01-30 16:35:13.778825
2934,2479,activation,2026-01-30 16:41:42.689371
2935,79,activation,2026-01-30 16:46:09.602607
2936,1675,reactivation,2026-01-30 16:37:27.437023
2937,1569,churn,2026-01-30 16:36:47.236238
2938,4658,activation,2026-01-30 16:43:37.660758
