item_id,seller_id,title,category,price,created_ts,status
4002,1025,Wall Art Print,Home,76.37,2026-01-30 16:58:15.820210,sold
4003,2952,White Sneakers,Shoes,58.55,2026-01-30 16:51:55.755148,active
4004,1905,Ceramic Vase,Home,111.44,2026-01-30 17:00:26.752623,active
4005,2895,Portable Speaker,Electronics,120.79,2026-01-30 17:04:28.723521,active
4006,1101,Heeled Sandals,Shoes,44.87,2026-01-30 17:05:43.726469,sold
4007,3614,Oversized Sweater,Clothing,108.91,2026-01-30 17:03:31.860057,sold
4008,4240,White Sneakers,Shoes,114.86,2026-01-30 17:01:16.170274,active
4009,4343,Black Hoodie,Clothing,174.02,2026-01-30 16:58:58.807768,active
4010,1315,Leather Boots,Shoes,122.83,2026-01-30 16:56:15.007646,sold
4011,4030,Wall Art Print,Home,18.48,2026-01-30 16:50:21.913346,active
4012,1318,Noise-Cancelling Earbuds,Electronics,128.58,2026-01-30 16:59:07.201840,active
4013,1594,Decorative Cushion,Home,189.72,2026-01-30 16:53:42.845157,active
4014,1231,Silver Necklace,Accessories,124.48,2026-01-30 17:04:01.484212,active
4015,2613,Trail Hiking Shoes,Shoes,67.0,2026-01-30 17:03:47.720032,active
4016,1791,Leather Boots,Shoes,94.32,2026-01-30 16:56:26.735416,active
4017,1089,Nike Running Shoes,Shoes,72.79,2026-01-30 17:00:11.171933,active
4018,4964,Nike Running Shoes,Shoes,111.95,2026-01-30 17:02:55.705566,active
4019,1166,Smartphone,Electronics,14.97,2026-01-30 17:03:17.462365,removed
4020,988,Wool Winter Coat,Clothing,143.15,2026-01-30 17:02:07.444211,active
4021,1440,Ceramic Vase,Home,148.65,2026-01-30 16:51:20.534261,active
4022,1130,Blue Skinny Jeans,Clothing,32.8,2026-01-30 16:51:59.593754,sold
4023,1935,Wireless Mouse,Electronics,30.48,2026-01-30 16:58:10.312536,active
4024,1640,Trail Hiking Shoes,Shoes,122.57,2026-01-30 16:53:46.113922,active
4025,704,Throw Blanket,Home,14.11,2026-01-30 17:05:02.777507,sold
4026,951,Throw Blanket,Home,33.93,2026-01-30 16:54:40.928001,sold
4027,302,Heeled Sandals,Shoes,166.15,2026-01-30 17:05:21.907618,active
4028,1924,Leather Boots,Shoes,147.31,2026-01-30 16:56:56.338441,active
4029,4786,Leather Boots,Shoes,95.31,2026-01-30 16:52:59.142695,active
4030,4114,White Sneakers,Shoes,172.54,2026-01-30 17:02:20.880744,active
4031,4874,Heeled Sandals,Shoes,38.13,2026-01-30 17:03:47.576281,active
4032,2060,Portable Speaker,Electronics,161.15,2026-01-30 16:59:59.226117,active
4033,2331,Portable Speaker,Electronics,189.53,2026-01-30 16:51:42.254892,active
4034,1333,Glass Storage Jar,Home,121.35,2026-01-30 16:49:42.769577,sold
4035,1841,Wool Winter Coat,Clothing,193.05,2026-01-30 17:01:21.909811,active
4036,2139,Decorative Cushion,Home,160.86,2026-01-30 17:01:57.788076,active
4037,4175,Laptop Stand,Electronics,157.5,2026-01-30 16:55:16.173852,removed
4038,1480,Black Hoodie,Clothing,120.01,2026-01-30 16:56:06.251373,sold
4039,1618,Platform Sneakers,Shoes,8.41,2026-01-30 16:52:22.160867,active
4040,387,Minimalist Wallet,Accessories,52.6,2026-01-30 17:01:18.702010,sold
4041,1185,Wireless Mouse,Electronics,113.79,2026-01-30 16:54:08.923344,active
4042,241,Wool Winter Coat,Clothing,184.74,2026-01-30 17:04:58.375080,sold
4043,4902,Portable Speaker,Electronics,17.7,2026-01-30 16:57:12.446471,active
4044,2780,Wool Scarf,Accessories,183.92,2026-01-30 16:56:09.895622,active
4045,4142,Portable Speaker,Electronics,177.18,2026-01-30 16:54:32.605386,sold
4046,4178,Corduroy Pants,Clothing,43.87,2026-01-30 17:01:50.054162,active
4047,2442,Trail Hiking Shoes,Shoes,122.99,2026-01-30 17:03:10.369653,active
4048,2613,Bluetooth Headphones,Electronics,73.21,2026-01-30 16:57:01.286411,active
4049,1497,Oversized Sweater,Clothing,164.42,2026-01-30 17:03:41.491490,removed
4050,1602,Decorative Cushion,Home,7.14,2026-01-30 16:58:16.065178,active
4051,95,Floor Lamp,Home,198.17,2026-01-30 16:56:14.830006,active
4052,1047,Wool Winter Coat,Clothing,54.51,2026-01-30 16:59:34.304265,sold
4053,4951,Oversized Sweater,Clothing,67.95,2026-01-30 16:54:09.079857,active
4054,295,Throw Blanket,Home,93.25,2026-01-30 16:55:06.185333,sold
4055,4806,Leather Boots,Shoes,15.4,2026-01-30 16:55:46.904809,sold
4056,254,Minimalist Wallet,Accessories,178.54,2026-01-30 17:02:16.934177,sold
4057,2884,White Sneakers,Shoes,24.4,2026-01-30 17:02:49.645025,sold
4058,2241,Throw Blanket,Home,86.1,2026-01-30 17:04:58.398837,active
4059,2377,USB-C Charging Cable,Electronics,78.26,2026-01-30 17:01:27.025477,sold
4060,3413,Bluetooth Headphones,Electronics,56.97,2026-01-30 17:03:02.639331,sold
4061,1825,Trail Hiking Shoes,Shoes,188.67,2026-01-30 16:57:37.322468,active
4062,1922,Trail Hiking Shoes,Shoes,20.53,2026-01-30 17:02:10.256358,active
4063,2372,Minimalist Wallet,Accessories,77.14,2026-01-30 16:52:29.738727,active
4064,3668,Wool Winter Coat,Clothing,162.59,2026-01-30 16:53:26.614793,active
4065,1649,Portable Speaker,Electronics,164.41,2026-01-30 16:56:47.605779,active
4066,319,Decorative Cushion,Home,186.43,2026-01-30 16:55:40.512874,sold
4067,2779,Floor Lamp,Home,27.84,2026-01-30 16:59:29.622312,active
4068,4135,Slip-On Canvas Shoes,Shoes,91.56,2026-01-30 17:02:07.822001,active
4069,2649,Bluetooth Headphones,Electronics,152.82,2026-01-30 17:02:18.333128,active
4070,2482,Wall Art Print,Home,38.98,2026-01-30 16:52:28.597050,active
4071,2441,Corduroy Pants,Clothing,82.9,2026-01-30 17:06:56.735872,removed
4072,3652,Portable Speaker,Electronics,76.04,2026-01-30 16:49:40.713884,active
4073,4831,Nike Running Shoes,Shoes,32.81,2026-01-30 16:51:13.375671,active
4074,3776,Black Hoodie,Clothing,127.29,2026-01-30 16:52:11.954711,active
4075,2143,Platform Sneakers,Shoes,11.26,2026-01-30 17:06:14.930731,active
4076,1546,Striped T-Shirt,Clothing,46.41,2026-01-30 16:57:25.207629,sold
4077,4090,Bluetooth Headphones,Electronics,166.84,2026-01-30 16:50:44.206893,active
4078,3241,Floral Summer Dress,Clothing,89.45,2026-01-30 16:53:34.511864,sold
4079,372,Leather Boots,Shoes,84.39,2026-01-30 16:51:01.442916,removed
4080,156,Trail Hiking Shoes,Shoes,66.32,2026-01-30 16:50:15.775765,sold
4081,4879,Noise-Cancelling Earbuds,Electronics,86.47,2026-01-30 16:56:30.072091,active
4082,117,Wooden Coffee Table,Home,117.47,2026-01-30 17:07:18.203949,active
4083,4404,Striped T-Shirt,Clothing,53.69,2026-01-30 17:00:38.082838,active
4084,3412,Glass Storage Jar,Home,99.09,2026-01-30 16:58:57.685987,sold
4085,151,Heeled Sandals,Shoes,193.79,2026-01-30 17:02:23.534298,sold
4086,683,Black Hoodie,Clothing,111.47,2026-01-30 17:00:20.270369,active
4087,4989,Wireless Mouse,Electronics,100.49,2026-01-30 17:06:36.373127,active
4088,278,Black Hoodie,Clothing,199.87,2026-01-30 17:04:20.847033,active
4089,1916,Throw Blanket,Home,105.25,2026-01-30 17:01:06.514620,sold
4090,2774,Throw Blanket,Home,168.9,2026-01-30 16:57:29.089813,sold
4091,4769,Silver Necklace,Accessories,100.25,2026-01-30 16:53:12.843822,active
4092,4779,Smartphone,Electronics,5.69,2026-01-30 17:01:24.434961,sold
4093,3831,Nike Running Shoes,Shoes,79.41,2026-01-30 17:04:03.222702,sold
4094,2883,Leather Boots,Shoes,78.25,2026-01-30 16:54:43.887033,active
4095,421,Leather Boots,Shoes,171.64,2026-01-30 16:50:11.298100,active
4096,3885,Striped T-Shirt,Clothing,103.91,2026-01-30 17:00:22.476106,sold
4097,1842,Bluetooth Headphones,Electronics,116.23,2026-01-30 16:58:52.078722,sold
4098,2792,Wall Art Print,Home,54.23,2026-01-30 16:53:45.204651,active
4099,1968,Decorative Cushion,Home,139.54,2026-01-30 16:52:38.041523,removed
4100,2630,Slip-On Canvas Shoes,Shoes,180.74,2026-01-30 16:50:13.946024,active
4101,4832,Noise-Cancelling Earbuds,Electronics,48.75,2026-01-30 16:53:53.397155,active
4102,1644,Leather Belt,Accessories,103.74,2026-01-30 16:49:35.310254,active
4103,1240,Black Hoodie,Clothing,71.12,2026-01-30 16:52:25.040342,active
4104,2543,Striped T-Shirt,Clothing,95.14,2026-01-30 17:07:31.562515,active
4105,4304,Portable Speaker,Electronics,13.39,2026-01-30 17:03:37.046709,active
4106,1306,Throw Blanket,Home,190.87,2026-01-30 16:55:56.377877,active
4107,3629,Minimalist Wallet,Accessories,95.45,2026-01-30 16:56:41.754566,sold
4108,4623,Oversized Sweater,Clothing,48.44,2026-01-30 17:00:07.966578,active
4109,4168,Wool Scarf,Accessories,66.79,2026-01-30 16:58:54.162117,active
4110,105,Vintage Denim Jacket,Clothing,54.47,2026-01-30 17:02:50.879583,sold
4111,3446,Leather Boots,Shoes,14.07,2026-01-30 16:50:49.106546,active
4112,4138,Ceramic Vase,Home,5.77,2026-01-30 16:51:12.379126,active
4113,3855,Noise-Cancelling Earbuds,Electronics,178.16,2026-01-30 16:54:42.253290,sold
4114,991,Minimalist Wallet,Accessories,91.51,2026-01-30 17:04:31.145987,active
4115,39,Minimalist Wallet,Accessories,12.17,2026-01-30 17:06:03.209692,sold
4116,4858,Noise-Cancelling Earbuds,Electronics,131.2,2026-01-30 16:55:50.942868,sold
4117,2100,Throw Blanket,Home,64.58,2026-01-30 17:06:55.350678,active
4118,4026,Nike Running Shoes,Shoes,53.89,2026-01-30 16:54:33.628477,sold
4119,2399,White Sneakers,Shoes,149.27,2026-01-30 17:00:29.872481,active
4120,3124,Ceramic Vase,Home,70.35,2026-01-30 16:53:05.087209,sold
4121,3163,Wall Art Print,Home,137.35,2026-01-30 17:06:19.090948,active
4122,1389,Corduroy Pants,Clothing,67.57,2026-01-30 16:59:55.899260,active
4123,4800,Throw Blanket,Home,160.41,2026-01-30 16:54:16.996106,active
4124,30,Striped T-Shirt,Clothing,46.94,2026-01-30 16:56:54.705396,active
4125,4112,USB-C Charging Cable,Electronics,30.2,2026-01-30 16:51:29.982153,active
4126,2427,Ceramic Vase,Home,162.1,2026-01-30 16:50:53.176848,active
4127,3145,Wool Scarf,Accessories,73.53,2026-01-30 16:54:52.791970,active
4128,2438,Floral Summer Dress,Clothing,171.82,2026-01-30 17:06:37.776702,sold
4129,3289,Gold Hoop Earrings,Accessories,75.63,2026-01-30 17:04:02.177622,active
4130,3392,Smartphone,Electronics,64.87,2026-01-30 17:06:48.246098,active
4131,3040,Wooden Coffee Table,Home,32.23,2026-01-30 17:05:21.202090,active
4132,2751,Wool Winter Coat,Clothing,18.66,2026-01-30 17:04:13.199138,sold
4133,3514,Striped T-Shirt,Clothing,27.53,2026-01-30 16:59:55.885389,active
4134,4055,Vintage Denim Jacket,Clothing,59.02,2026-01-30 17:02:04.727210,active
4135,4508,Vintage Denim Jacket,Clothing,86.58,2026-01-30 17:06:58.339892,sold
4136,2026,Corduroy Pants,Clothing,20.13,2026-01-30 16:59:43.222092,active
4137,2758,Glass Storage Jar,Home,67.33,2026-01-30 17:03:26.564568,active
4138,1529,Laptop Stand,Electronics,126.61,2026-01-30 17:03:13.071148,active
4139,849,Leather Belt,Accessories,28.93,2026-01-30 17:06:53.137823,sold
4140,4287,Smartphone,Electronics,146.82,2026-01-30 16:57:50.556304,active
4141,4719,Canvas Tote Bag,Accessories,79.66,2026-01-30 16:57:52.578077,active
4142,473,Leather Belt,Accessories,8.22,2026-01-30 17:00:08.772639,sold
4143,339,USB-C Charging Cable,Electronics,118.18,2026-01-30 16:50:04.538753,active
4144,2653,Wireless Mouse,Electronics,178.49,2026-01-30 16:51:40.569766,active
4145,4319,Nike Running Shoes,Shoes,37.86,2026-01-30 16:50:47.958601,active
4146,1257,Portable Speaker,Electronics,63.27,2026-01-30 17:00:59.354741,sold
4147,4924,Vintage Denim Jacket,Clothing,127.78,2026-01-30 17:07:28.733876,sold
4148,2428,Smartphone,Electronics,74.29,2026-01-30 17:01:46.066014,active
4149,4827,Trail Hiking Shoes,Shoes,50.43,2026-01-30 16:53:43.324550,sold
4150,4066,Leather Belt,Accessories,47.86,2026-01-30 16:55:15.989150,active
4151,866,Ceramic Vase,Home,76.04,2026-01-30 17:06:46.881342,active
4152,3034,Heeled Sandals,Shoes,43.68,2026-01-30 16:58:52.824555,sold
4153,533,Heeled Sandals,Shoes,189.78,2026-01-30 16:49:45.501047,active
4154,378,Leather Belt,Accessories,152.43,2026-01-30 17:04:33.751209,active
4155,4798,Wool Winter Coat,Clothing,132.43,2026-01-30 16:54:03.118218,active
4156,784,Wooden Coffee Table,Home,60.7,2026-01-30 16:51:15.450185,sold
4157,3604,Wooden Coffee Table,Home,55.92,2026-01-30 17:01:42.593750,active
4158,2591,Vintage Denim Jacket,Clothing,27.91,2026-01-30 17:04:21.760665,active
4159,862,Oversized Sweater,Clothing,112.57,2026-01-30 16:50:57.111126,active
4160,3527,Floor Lamp,Home,25.79,2026-01-30 17:06:20.907939,active
4161,4958,Ceramic Vase,Home,129.03,2026-01-30 16:58:09.679890,sold
4162,4562,Black Hoodie,Clothing,18.61,2026-01-30 16:55:56.820960,active
4163,290,Wireless Mouse,Electronics,171.97,2026-01-30 17:05:40.861553,active
4164,2830,Oversized Sweater,Clothing,114.41,2026-01-30 16:54:25.601845,active
4165,4813,Leather Boots,Shoes,83.54,2026-01-30 17:06:37.887558,active
4166,1988,USB-C Charging Cable,Electronics,37.04,2026-01-30 17:01:52.755893,sold
4167,3548,Throw Blanket,Home,101.22,2026-01-30 17:05:57.721656,active
4168,1717,Laptop Stand,Electronics,42.54,2026-01-30 16:58:33.919288,sold
4169,618,Slip-On Canvas Shoes,Shoes,56.57,2026-01-30 16:53:10.639862,active
4170,1983,Wooden Coffee Table,Home,64.82,2026-01-30 17:02:49.263391,active
4171,4117,Wall Art Print,Home,162.02,2026-01-30 17:05:17.561898,active
4172,1140,Smartphone,Electronics,130.66,2026-01-30 16:53:18.320923,sold
4173,2814,Leather Belt,Accessories,94.44,2026-01-30 16:53:13.987884,sold
4174,1841,Trail Hiking Shoes,Shoes,64.96,2026-01-30 16:54:04.671069,removed
4175,1192,White Sneakers,Shoes,37.11,2026-01-30 17:00:43.084651,active
4176,3047,Smartphone,Electronics,52.59,2026-01-30 16:52:23.475214,active
4177,4909,Wool Scarf,Accessories,88.72,2026-01-30 16:51:30.224433,sold
4178,3937,Black Hoodie,Clothing,82.86,2026-01-30 17:06:08.803180,active
4179,1682,Silver Necklace,Accessories,69.87,2026-01-30 17:01:44.877095,active
4180,1417,Trail Hiking Shoes,Shoes,105.87,2026-01-30 17:01:31.498005,active
4181,1773,Wall Art Print,Home,174.36,2026-01-30 17:00:37.933133,active
4182,4761,Smartphone,Electronics,128.64,2026-01-30 17:03:20.383750,active
4183,3983,Floor Lamp,Home,191.39,2026-01-30 16:59:19.791871,active
4184,848,Silver Necklace,Accessories,26.52,2026-01-30 16:50:20.644177,active
4185,2287,Wooden Coffee Table,Home,64.67,2026-01-30 16:58:15.875448,active
4186,3957,Trail Hiking Shoes,Shoes,172.3,2026-01-30 17:00:45.320873,active
4187,2366,Vintage Denim Jacket,Clothing,64.52,2026-01-30 16:58:26.727608,removed
4188,3072,USB-C Charging Cable,Electronics,146.98,2026-01-30 17:07:19.190236,active
4189,3736,Glass Storage Jar,Home,147.76,2026-01-30 17:05:43.759755,sold
4190,3248,Ceramic Vase,Home,88.82,2026-01-30 17:05:13.270343,active
4191,4849,Corduroy Pants,Clothing,6.1,2026-01-30 16:58:25.069780,removed
4192,71,Gold Hoop Earrings,Accessories,119.54,2026-01-30 17:07:18.146257,active
4193,106,Trail Hiking Shoes,Shoes,136.27,2026-01-30 17:06:04.287376,removed
4194,2193,Oversized Sweater,Clothing,39.54,2026-01-30 16:54:37.687953,active
4195,4312,Laptop Stand,Electronics,179.69,2026-01-30 16:53:34.860206,active
4196,3931,USB-C Charging Cable,Electronics,15.09,2026-01-30 16:59:57.798401,active
4197,2420,Vintage Denim Jacket,Clothing,193.56,2026-01-30 16:50:33.480025,active
4198,2350,Floor Lamp,Home,42.82,2026-01-30 17:03:58.211511,active
4199,834,Silver Necklace,Accessories,48.29,2026-01-30 16:58:11.585683,active
4200,3743,Decorative Cushion,Home,152.54,2026-01-30 16:59:19.029381,active
4201,3184,Decorative Cushion,Home,88.89,2026-01-30 16:58:37.673229,active
4202,112,Striped T-Shirt,Clothing,159.03,2026-01-30 16:56:40.214277,sold
4203,165,Glass Storage Jar,Home,30.47,2026-01-30 17:01:56.245738,active
4204,2286,USB-C Charging Cable,Electronics,37.12,2026-01-30 16:52:43.784391,active
4205,542,Leather Belt,Accessories,161.24,2026-01-30 17:07:09.627771,sold
4206,4938,Leather Belt,Accessories,108.97,2026-01-30 17:02:09.104134,active
4207,4615,Floor Lamp,Home,128.64,2026-01-30 16:57:51.876237,sold
4208,1689,Striped T-Shirt,Clothing,24.05,2026-01-30 17:01:59.347393,active
4209,1638,Noise-Cancelling Earbuds,Electronics,88.16,2026-01-30 16:49:47.765577,active
4210,4671,Floral Summer Dress,Clothing,17.29,2026-01-30 16:53:22.612576,sold
4211,1891,Platform Sneakers,Shoes,194.13,2026-01-30 17:00:02.488877,sold
4212,2527,Ceramic Vase,Home,76.18,2026-01-30 16:55:26.471096,active
4213,1837,Throw Blanket,Home,152.74,2026-01-30 17:00:36.800344,active
4214,13,Wool Scarf,Accessories,84.43,2026-01-30 16:54:15.476831,active
4215,4043,Leather Boots,Shoes,159.48,2026-01-30 16:59:27.448472,sold
4216,1725,Blue Skinny Jeans,Clothing,166.45,2026-01-30 16:53:51.110285,sold
4217,3213,Corduroy Pants,Clothing,119.0,2026-01-30 16:58:04.052994,removed
4218,1309,Black Hoodie,Clothing,127.61,2026-01-30 17:00:37.130767,active
4219,148,Striped T-Shirt,Clothing,93.61,2026-01-30 16:56:10.198083,active
4220,4072,Nike Running Shoes,Shoes,11.48,2026-01-30 16:58:33.671618,active
4221,443,White Sneakers,Shoes,161.61,2026-01-30 16:53:22.375081,active
4222,3793,Decorative Cushion,Home,28.35,2026-01-30 17:02:11.769637,active
4223,3332,Corduroy Pants,Clothing,38.1,2026-01-30 16:56:17.094398,active
4224,4603,Trail Hiking Shoes,Shoes,170.68,2026-01-30 17:04:57.672174,removed
4225,4436,Canvas Tote Bag,Accessories,63.09,2026-01-30 16:54:36.999894,active
4226,1826,Wooden Coffee Table,Home,121.94,2026-01-30 16:52:49.280367,active
4227,1177,Leather Belt,Accessories,102.35,2026-01-30 16:51:56.630300,active
4228,3260,Ceramic Vase,Home,94.8,2026-01-30 16:59:56.964148,active
4229,3563,Laptop Stand,Electronics,139.9,2026-01-30 16:53:41.852089,active
4230,2789,Floor Lamp,Home,137.83,2026-01-30 16:51:22.859320,active
4231,1319,Floor Lamp,Home,191.68,2026-01-30 16:54:26.545035,removed
4232,3380,Wool Scarf,Accessories,98.19,2026-01-30 16:53:49.669587,active
4233,3037,Floor Lamp,Home,122.65,2026-01-30 16:57:21.796252,active
4234,304,Floral Summer Dress,Clothing,125.08,2026-01-30 16:56:26.354053,active
4235,1211,Noise-Cancelling Earbuds,Electronics,175.44,2026-01-30 16:52:12.511234,removed
4236,268,Decorative Cushion,Home,52.36,2026-01-30 17:06:50.879754,sold
4237,4966,Blue Skinny Jeans,Clothing,50.03,2026-01-30 16:52:16.511902,active
4238,3460,Gold Hoop Earrings,Accessories,24.97,2026-01-30 17:04:05.121830,sold
4239,440,Wooden Coffee Table,Home,172.05,2026-01-30 16:52:45.735859,active
4240,3346,Silver Necklace,Accessories,139.52,2026-01-30 16:58:34.565652,active
4241,519,Decorative Cushion,Home,90.8,2026-01-30 17:07:30.206712,active
4242,4186,Corduroy Pants,Clothing,86.13,2026-01-30 17:04:52.341109,active
4243,1390,USB-C Charging Cable,Electronics,183.6,2026-01-30 16:58:53.367533,active
4244,3675,Nike Running Shoes,Shoes,51.72,2026-01-30 17:02:33.205156,sold
4245,2100,Minimalist Wallet,Accessories,77.16,2026-01-30 17:03:43.159572,active
4246,2747,Nike Running Shoes,Shoes,58.13,2026-01-30 16:54:59.036917,active
4247,3538,Silver Necklace,Accessories,138.36,2026-01-30 16:59:42.109528,active
4248,3747,Noise-Cancelling Earbuds,Electronics,169.65,2026-01-30 16:59:48.261281,sold
4249,3318,Floral Summer Dress,Clothing,137.3,2026-01-30 16:56:45.274054,removed
4250,1090,Wall Art Print,Home,13.87,2026-01-30 17:02:00.786630,active
4251,667,Floor Lamp,Home,65.4,2026-01-30 16:50:39.839288,active
4252,1237,Wireless Mouse,Electronics,93.34,2026-01-30 17:04:13.923515,sold
4253,3312,White Sneakers,Shoes,125.64,2026-01-30 16:58:09.662578,active
4254,2929,Slip-On Canvas Shoes,Shoes,137.44,2026-01-30 17:00:55.251189,sold
4255,3609,Oversized Sweater,Clothing,126.41,2026-01-30 16:57:40.843204,active
4256,4972,Minimalist Wallet,Accessories,83.26,2026-01-30 16:55:36.429062,active
4257,3156,Ceramic Vase,Home,96.23,2026-01-30 16:56:04.838983,active
4258,1277,Silver Necklace,Accessories,34.52,2026-01-30 16:59:40.178038,active
4259,1270,USB-C Charging Cable,Electronics,81.39,2026-01-30 17:06:21.392142,active
4260,3017,Trail Hiking Shoes,Shoes,156.07,2026-01-30 16:54:13.332011,sold
4261,2955,Ceramic Vase,Home,35.34,2026-01-30 16:49:56.422160,removed
4262,630,Floral Summer Dress,Clothing,195.64,2026-01-30 16:51:45.936488,active
4263,1344,Gold Hoop Earrings,Accessories,64.93,2026-01-30 17:05:11.758071,sold
4264,3228,USB-C Charging Cable,Electronics,132.59,2026-01-30 17:06:55.165886,active
4265,4997,Oversized Sweater,Clothing,145.4,2026-01-30 16:53:09.874759,active
4266,377,Gold Hoop Earrings,Accessories,29.83,2026-01-30 16:59:56.966014,sold
4267,2655,Portable Speaker,Electronics,195.95,2026-01-30 17:01:16.061428,removed
4268,3478,Blue Skinny Jeans,Clothing,165.12,2026-01-30 16:52:43.501943,active
4269,2096,Laptop Stand,Electronics,46.08,2026-01-30 17:03:37.733826,active
4270,3840,Heeled Sandals,Shoes,56.53,2026-01-30 16:55:58.517761,sold
4271,2446,Smartphone,Electronics,69.15,2026-01-30 17:01:42.048267,sold
4272,1040,Black Hoodie,Clothing,171.71,2026-01-30 16:58:21.493244,removed
4273,4230,Wall Art Print,Home,16.79,2026-01-30 17:02:50.448258,sold
4274,4576,Silver Necklace,Accessories,78.46,2026-01-30 17:05:35.803045,active
4275,4722,Leather Boots,Shoes,102.97,2026-01-30 16:56:26.556678,active
4276,1921,Leather Boots,Shoes,191.83,2026-01-30 16:54:44.445463,active
4277,4528,Canvas Tote Bag,Accessories,62.03,2026-01-30 17:00:57.249166,sold
4278,2590,Ceramic Vase,Home,113.66,2026-01-30 16:52:11.436205,active
4279,4981,Oversized Sweater,Clothing,94.33,2026-01-30 16:52:35.981578,sold
4280,4302,Striped T-Shirt,Clothing,146.66,2026-01-30 17:04:07.334516,active
4281,3409,Wooden Coffee Table,Home,196.73,2026-01-30 16:55:39.379375,sold
4282,373,Leather Belt,Accessories,26.1,2026-01-30 17:00:56.775281,active
4283,4931,White Sneakers,Shoes,131.82,2026-01-30 16:59:52.368580,sold
4284,942,Wall Art Print,Home,163.11,2026-01-30 17:04:51.812834,active
4285,794,Nike Running Shoes,Shoes,8.38,2026-01-30 16:50:52.051605,active
4286,4054,Decorative Cushion,Home,159.63,2026-01-30 16:52:29.959448,active
4287,3657,Heeled Sandals,Shoes,41.97,2026-01-30 16:53:41.475374,active
4288,3755,Ceramic Vase,Home,69.62,2026-01-30 16:55:17.228501,removed
4289,1927,Noise-Cancelling Earbuds,Electronics,67.99,2026-01-30 16:54:49.664861,active
4290,3967,Wireless Mouse,Electronics,86.49,2026-01-30 16:54:23.870182,active
4291,2825,Decorative Cushion,Home,83.84,2026-01-30 17:01:11.215837,sold
4292,1624,Slip-On Canvas Shoes,Shoes,134.08,2026-01-30 16:54:27.947949,active
4293,1869,Leather Boots,Shoes,154.02,2026-01-30 16:57:35.490259,active
4294,903,Ceramic Vase,Home,112.99,2026-01-30 17:05:06.831002,active
4295,3608,Slip-On Canvas Shoes,Shoes,19.49,2026-01-30 16:56:07.218027,active
4296,4245,Black Hoodie,Clothing,90.9,2026-01-30 17:00:08.873355,active
4297,2022,Throw Blanket,Home,52.68,2026-01-30 17:06:57.768116,active
4298,1571,Throw Blanket,Home,125.21,2026-01-30 16:57:02.108186,active
4299,2443,Vintage Denim Jacket,Clothing,175.24,2026-01-30 16:52:53.597095,sold
4300,223,Blue Skinny Jeans,Clothing,73.29,2026-01-30 16:49:59.949180,active
4301,1426,Nike Running Shoes,Shoes,195.99,2026-01-30 17:02:40.994210,sold
4302,1843,Heeled Sandals,Shoes,138.96,2026-01-30 17:01:29.984352,active
4303,4670,Floor Lamp,Home,62.93,2026-01-30 17:06:30.672324,active
4304,1281,Gold Hoop Earrings,Accessories,191.06,2026-01-30 17:02:11.752683,sold
4305,100,Laptop Stand,Electronics,57.16,2026-01-30 16:51:01.469917,sold
4306,2738,USB-C Charging Cable,Electronics,19.94,2026-01-30 16:52:35.263302,active
4307,2954,Platform Sneakers,Shoes,158.85,2026-01-30 16:51:26.250059,sold
4308,4683,Wireless Mouse,Electronics,93.5,2026-01-30 16:50:43.895792,active
4309,2963,Trail Hiking Shoes,Shoes,70.17,2026-01-30 17:05:23.986254,active
4310,4926,Black Hoodie,Clothing,117.96,2026-01-30 16:59:27.308443,active
4311,4152,Silver Necklace,Accessories,160.15,2026-01-30 16:50:03.474107,active
4312,185,Canvas Tote Bag,Accessories,58.46,2026-01-30 16:56:43.773522,active
4313,1659,Black Hoodie,Clothing,167.97,2026-01-30 17:03:21.196082,active
4314,3228,Wall Art Print,Home,123.55,2026-01-30 16:51:04.911298,active
4315,3139,Wooden Coffee Table,Home,24.67,2026-01-30 16:54:18.448445,active
4316,1618,Vintage Denim Jacket,Clothing,156.04,2026-01-30 16:52:22.696311,active
4317,4165,Minimalist Wallet,Accessories,35.47,2026-01-30 17:01:22.219290,removed
4318,584,Canvas Tote Bag,Accessories,30.23,2026-01-30 17:05:31.309022,active
4319,3697,Wool Winter Coat,Clothing,87.55,2026-01-30 16:55:09.120306,sold
4320,4207,Oversized Sweater,Clothing,136.31,2026-01-30 16:54:02.188241,active
4321,4897,Wool Scarf,Accessories,189.57,2026-01-30 16:54:41.909302,active
4322,61,USB-C Charging Cable,Electronics,124.35,2026-01-30 17:00:51.599139,active
4323,1782,Blue Skinny Jeans,Clothing,151.88,2026-01-30 16:51:56.779279,active
4324,38,Blue Skinny Jeans,Clothing,19.66,2026-01-30 17:04:40.599201,active
4325,3632,Noise-Cancelling Earbuds,Electronics,168.32,2026-01-30 16:50:05.856997,active
4326,2615,Trail Hiking Shoes,Shoes,99.53,2026-01-30 17:01:31.633066,active
4327,1412,Gold Hoop Earrings,Accessories,170.1,2026-01-30 17:05:04.198323,active
4328,2874,Platform Sneakers,Shoes,90.29,2026-01-30 16:55:26.217422,sold
4329,4225,Wall Art Print,Home,142.06,2026-01-30 16:58:09.247120,active
4330,4788,Noise-Cancelling Earbuds,Electronics,16.51,2026-01-30 17:07:07.980069,sold
4331,1209,Portable Speaker,Electronics,50.51,2026-01-30 16:59:18.830894,sold
4332,3788,Floral Summer Dress,Clothing,171.14,2026-01-30 16:54:29.207582,sold
