notification_id,user_id,type,sent_ts,opened
5870,4191,promo,2026-01-30 16:41:51.050967,0
5871,4244,new_message,2026-01-30 16:35:19.617048,0
5872,1502,price_drop,2026-01-30 16:41:04.342061,1
5873,3989,new_message,2026-01-30 16:36:20.365135,0
5874,3969,promo,2026-01-30 16:35:52.742134,1
5875,2250,new_message,2026-01-30 16:35:35.037528,0
5876,342,price_drop,2026-01-30 16:42:41.209789,0
5877,793,new_message,2026-01-30 16:44:07.619404,0
5878,896,new_message,2026-01-30 16:46:27.271163,0
5879,2324,new_message,2026-01-30 16:40:39.122458,0
5880,2144,reactivation,2026-01-30 16:44:54.140145,0
5881,3017,reactivation,2026-01-30 16:38:30.126510,0
5882,2635,promo,2026-01-30 16:37:00.056685,0
5883,4421,promo,2026-01-30 16:44:24.124295,0
5884,3041,new_message,2026-01-30 16:40:40.420913,1
5885,857,new_message,2026-01-30 16:45:29.629410,0
5886,4527,reactivation,2026-01-30 16:37:10.792947,0
5887,3667,new_message,2026-01-30 16:43:01.390698,0
5888,1757,reactivation,2026-01-30 16:46:30.174460,0
5889,4268,new_message,2026-01-30 16:44:50.173510,1
5890,4152,new_message,2026-01-30 16:43:04.585967,0
5891,1254,promo,2026-01-30 16:40:58.627122,0
5892,1962,promo,2026-01-30 16:36:46.905503,0
5893,3550,promo,2026-01-30 16:45:07.197511,0
5894,3917,reactivation,2026-01-30 16:46:17.953168,0
5895,2538,promo,2026-01-30 16:46:42.935213,0
5896,3970,new_message,2026-01-30 16:45:22.430622,0
5897,559,reactivation,2026-01-30 16:45:25.610086,0
5898,4503,promo,2026-01-30 16:37:32.022740,0
5899,4175,reactivation,2026-01-30 16:42:37.536072,0
5900,124,new_message,2026-01-30 16:35:46.320740,1
5901,2162,promo,2026-01-30 16:46:15.184596,1
5902,4838,new_message,2026-01-30 16:44:23.550939,0
5903,1518,price_drop,2026-01-30 16:40:21.958321,0
5904,4755,price_drop,2026-01-30 16:45:40.617742,0
5905,1893,new_message,2026-01-30 16:40:17.278694,0
5906,4347,promo,2026-01-30 16:35:20.178952,1
5907,3337,reactivation,2026-01-30 16:37:29.278970,1
5908,1879,price_drop,2026-01-30 16:43:23.163018,0
5909,3646,reactivation,2026-01-30 16:38:52.964669,0
5910,669,promo,2026-01-30 16:40:06.894099,0
5911,4881,new_message,2026-01-30 16:42:40.865813,0
5912,293,price_drop,2026-01-30 16:39:48.657137,0
5913,3054,price_drop,2026-01-30 16:44:02.716346,0
5914,4741,promo,2026-01-30 16:37:23.661403,0
5915,4818,reactivation,2026-01-30 16:44:34.949445,1
5916,2280,reactivation,2026-01-30 16:45:07.804303,1
5917,4724,reactivation,2026-01-30 16:35:08.390142,0
5918,2301,reactivation,2026-01-30 16:37:08.579348,0
5919,3384,new_message,2026-01-30 16:41:44.927945,0
5920,611,promo,2026-01-30 16:42:20.730366,1
5921,883,promo,2026-01-30 16:42:04.728969,0
5922,47,new_message,2026-01-30 16:44:13.289599,0
5923,3386,new_message,2026-01-30 16:40:04.568723,1
5924,3919,price_drop,2026-01-30 16:45:07.703238,0
5925,1690,new_message,2026-01-30 16:36:27.365977,1
5926,1225,promo,2026-01-30 16:43:48.534981,0
5927,2533,promo,2026-01-30 16:45:22.213434,0
5928,1400,reactivation,2026-01-30 16:44:02.107523,0
5929,3421,new_message,2026-01-30 16:35:21.348094,0
5930,843,new_message,2026-01-30 16:41:08.563524,1
5931,530,reactivation,2026-01-30 16:35:00.808110,1
5932,1829,price_drop,2026-01-30 16:37:44.789577,0
5933,851,promo,2026-01-30 16:36:26.435174,0
5934,2129,reactivation,2026-01-30 16:36:03.613875,0
5935,1194,reactivation,2026-01-30 16:46:44.152014,0
5936,1192,new_message,2026-01-30 16:46:14.301577,0
5937,1452,price_drop,2026-01-30 16:36:21.284051,0
5938,4165,new_message,2026-01-30 16:41:44.045492,0
5939,2076,reactivation,2026-01-30 16:39:06.334277,0
5940,1211,promo,2026-01-30 16:46:44.124523,0
5941,18,promo,2026-01-30 16:36:03.862979,0
5942,864,promo,2026-01-30 16:36:08.023263,0
5943,16,promo,2026-01-30 16:41:42.244631,0
5944,812,new_message,2026-01-30 16:43:30.071026,1
5945,1951,price_drop,2026-01-30 16:38:33.949707,0
5946,4004,promo,2026-01-30 16:38:04.450170,1
5947,4694,new_message,2026-01-30 16:35:49.191282,0
5948,315,promo,2026-01-30 16:46:33.047853,0
5949,101,reactivation,2026-01-30 16:38:08.948452,0
5950,4826,new_message,2026-01-30 16:41:03.039401,1
5951,120,reactivation,2026-01-30 16:36:43.656354,0
5952,3112,new_message,2026-01-30 16:36:00.280556,1
5953,2009,new_message,2026-01-30 16:44:15.362417,1
5954,3091,reactivation,2026-01-30 16:39:19.775468,0
5955,2914,promo,2026-01-30 16:41:18.907489,1
5956,2698,price_drop,2026-01-30 16:39:38.241051,0
5957,4112,promo,2026-01-30 16:35:25.588442,1
5958,1624,promo,2026-01-30 16:39:21.436826,1
5959,742,new_message,2026-01-30 16:38:43.137518,0
5960,3331,price_drop,2026-01-30 16:37:23.019249,0
5961,720,promo,2026-01-30 16:39:49.283979,0
5962,3005,new_message,2026-01-30 16:43:33.849977,1
5963,3110,new_message,2026-01-30 16:44:57.033927,0
5964,1451,price_drop,2026-01-30 16:42:46.571540,0
5965,2276,reactivation,2026-01-30 16:35:57.989269,0
5966,3865,new_message,2026-01-30 16:44:46.279204,0
5967,1270,price_drop,2026-01-30 16:38:03.619769,0
5968,4312,new_message,2026-01-30 16:40:14.965168,0
5969,2779,new_message,2026-01-30 16:44:24.126519,0
5970,986,price_drop,2026-01-30 16:39:22.458910,0
5971,1941,reactivation,2026-01-30 16:44:53.002429,0
5972,1016,price_drop,2026-01-30 16:40:23.564628,0
5973,1857,reactivation,2026-01-30 16:35:42.580923,0
5974,667,promo,2026-01-30 16:45:16.115459,0
5975,2043,promo,2026-01-30 16:45:08.040655,0
5976,546,reactivation,2026-01-30 16:42:58.932152,0
5977,2423,new_message,2026-01-30 16:37:43.625448,1
5978,3689,promo,2026-01-30 16:37:11.913470,0
5979,1061,reactivation,2026-01-30 16:43:47.366641,1
5980,310,new_message,2026-01-30 16:36:45.419743,0
5981,3753,reactivation,2026-01-30 16:46:10.409653,0
5982,1064,price_drop,2026-01-30 16:40:15.192014,1
5983,1935,new_message,2026-01-30 16:39:35.460706,0
5984,1928,reactivation,2026-01-30 16:36:58.849367,0
5985,3489,new_message,2026-01-30 16:45:00.973106,1
5986,380,reactivation,2026-01-30 16:37:22.293390,0
5987,1513,new_message,2026-01-30 16:39:26.936435,0
5988,2197,price_drop,2026-01-30 16:39:15.923224,0
5989,4852,reactivation,2026-01-30 16:46:01.558921,0
5990,208,promo,2026-01-30 16:36:37.423458,0
5991,1776,reactivation,2026-01-30 16:38:40.568674,0
5992,297,new_message,2026-01-30 16:42:44.441443,0
5993,2349,price_drop,2026-01-30 16:35:49.362974,0
5994,2202,promo,2026-01-30 16:39:41.287735,0
5995,2859,price_drop,2026-01-30 16:42:10.506608,0
5996,1013,new_message,2026-01-30 16:39:07.109695,0
5997,3233,price_drop,2026-01-30 16:42:40.494199,0
5998,2868,new_message,2026-01-30 16:44:17.094793,0
5999,3562,reactivation,2026-01-30 16:42:15.724042,1
6000,3751,new_message,2026-01-30 16:35:01.130912,0
6001,326,promo,2026-01-30 16:34:57.059256,0
6002,4845,price_drop,2026-01-30 16:44:26.076443,0
6003,4585,reactivation,2026-01-30 16:39:57.356289,0
6004,3766,promo,2026-01-30 16:40:25.700717,0
6005,291,promo,2026-01-30 16:38:44.699047,0
6006,220,new_message,2026-01-30 16:41:15.257920,0
6007,811,price_drop,2026-01-30 16:42:25.615344,0
6008,3431,new_message,2026-01-30 16:36:59.232486,0
6009,4998,price_drop,2026-01-30 16:40:33.064204,1
6010,3465,price_drop,2026-01-30 16:37:27.239788,0
6011,2949,reactivation,2026-01-30 16:40:16.968323,0
6012,3624,promo,2026-01-30 16:42:08.611417,0
6013,4487,promo,2026-01-30 16:44:17.078986,0
6014,2605,promo,2026-01-30 16:44:09.404678,1
6015,1154,promo,2026-01-30 16:46:01.724852,0
6016,4313,price_drop,2026-01-30 16:45:36.026038,1
6017,3524,new_message,2026-01-30 16:44:04.632674,0
6018,4097,promo,2026-01-30 16:37:16.090734,1
6019,1473,promo,2026-01-30 16:43:15.535684,1
6020,1497,promo,2026-01-30 16:45:27.915070,1
6021,1449,reactivation,2026-01-30 16:45:16.321807,0
6022,2783,reactivation,2026-01-30 16:43:28.043071,0
6023,596,new_message,2026-01-30 16:39:41.244462,1
6024,1481,reactivation,2026-01-30 16:40:29.195305,0
6025,453,reactivation,2026-01-30 16:42:31.193695,0
6026,3903,promo,2026-01-30 16:38:51.243721,0
6027,2884,reactivation,2026-01-30 16:39:40.150111,0
6028,4058,new_message,2026-01-30 16:38:53.537524,0
6029,4355,reactivation,2026-01-30 16:45:26.543259,0
6030,444,new_message,2026-01-30 16:43:13.184995,0
6031,2246,promo,2026-01-30 16:42:40.552194,0
6032,745,new_message,2026-01-30 16:39:12.047062,1
6033,1304,new_message,2026-01-30 16:38:21.556416,0
6034,3409,new_message,2026-01-30 16:38:32.257456,0
6035,3584,reactivation,2026-01-30 16:37:29.163463,1
6036,4709,price_drop,2026-01-30 16:44:25.381115,1
6037,628,new_message,2026-01-30 16:43:11.214986,0
6038,4800,new_message,2026-01-30 16:36:40.547247,0
6039,3259,new_message,2026-01-30 16:45:47.508831,0
6040,3159,new_message,2026-01-30 16:37:50.350051,0
6041,998,promo,2026-01-30 16:36:03.029638,0
6042,839,price_drop,2026-01-30 16:37:51.403963,0
6043,1244,reactivation,2026-01-30 16:41:56.348768,1
6044,2632,promo,2026-01-30 16:46:34.848585,1
6045,2499,promo,2026-01-30 16:41:44.507107,0
6046,3527,price_drop,2026-01-30 16:42:51.297701,0
6047,3142,price_drop,2026-01-30 16:44:17.061164,0
6048,2453,promo,2026-01-30 16:35:46.581967,0
6049,3623,new_message,2026-01-30 16:43:23.348916,0
6050,725,new_message,2026-01-30 16:43:34.742797,0
6051,3728,price_drop,2026-01-30 16:45:16.827603,0
6052,3761,promo,2026-01-30 16:46:28.094807,0
6053,4058,price_drop,2026-01-30 16:46:25.749414,1
6054,4672,reactivation,2026-01-30 16:39:50.198196,0
6055,4515,price_drop,2026-01-30 16:45:21.090605,0
6056,4022,new_message,2026-01-30 16:35:58.453270,0
6057,3510,price_drop,2026-01-30 16:45:39.885059,0
6058,2181,reactivation,2026-01-30 16:40:41.277729,0
6059,182,new_message,2026-01-30 16:42:03.876061,0
6060,3597,new_message,2026-01-30 16:38:12.005154,0
6061,1729,price_drop,2026-01-30 16:41:17.572121,1
6062,4989,price_drop,2026-01-30 16:43:48.189335,0
6063,2322,price_drop,2026-01-30 16:35:13.266301,1
6064,4491,new_message,2026-01-30 16:40:46.404092,0
6065,2394,new_message,2026-01-30 16:45:21.352096,1
6066,631,price_drop,2026-01-30 16:42:43.945516,0
6067,4378,new_message,2026-01-30 16:37:12.725674,0
6068,4775,promo,2026-01-30 16:38:11.647410,0
6069,1976,new_message,2026-01-30 16:40:57.901253,1
6070,2241,new_message,2026-01-30 16:35:47.475861,0
6071,333,reactivation,2026-01-30 16:36:53.690631,1
6072,3530,new_message,2026-01-30 16:46:18.779496,0
6073,3012,reactivation,2026-01-30 16:41:53.455154,1
6074,4476,promo,2026-01-30 16:39:11.340934,0
6075,687,promo,2026-01-30 16:38:17.064713,0
6076,4411,promo,2026-01-30 16:46:14.062248,1
6077,4672,reactivation,2026-01-30 16:35:32.679307,0
6078,2310,promo,2026-01-30 16:46:38.973671,0
6079,3417,promo,2026-01-30 16:35:09.570547,0
6080,1103,new_message,2026-01-30 16:45:25.731541,0
6081,586,promo,2026-01-30 16:45:42.470845,0
6082,4016,price_drop,2026-01-30 16:45:36.996603,0
6083,4850,reactivation,2026-01-30 16:36:01.045031,0
6084,1270,price_drop,2026-01-30 16:35:57.626758,0
6085,1171,new_message,2026-01-30 16:44:23.909104,0
6086,2370,price_drop,2026-01-30 16:36:26.165848,0
6087,3754,price_drop,2026-01-30 16:37:54.123377,1
6088,2734,price_drop,2026-01-30 16:45:58.962942,0
6089,615,reactivation,2026-01-30 16:39:39.473751,0
6090,4766,new_message,2026-01-30 16:37:19.414179,1
6091,2049,reactivation,2026-01-30 16:35:31.534960,0
6092,428,new_message,2026-01-30 16:41:40.899856,0
6093,1911,reactivation,2026-01-30 16:37:33.016544,0
6094,4458,new_message,2026-01-30 16:41:40.877247,1
6095,418,new_message,2026-01-30 16:41:47.161306,0
6096,1481,price_drop,2026-01-30 16:41:51.210360,0
6097,3648,reactivation,2026-01-30 16:42:21.232310,0
6098,4355,reactivation,2026-01-30 16:36:39.727252,0
6099,522,new_message,2026-01-30 16:40:41.760609,0
6100,876,new_message,2026-01-30 16:38:28.496220,0
6101,2339,price_drop,2026-01-30 16:45:44.855257,1
6102,3848,price_drop,2026-01-30 16:37:32.717402,1
6103,2982,promo,2026-01-30 16:42:05.834260,0
6104,3076,reactivation,2026-01-30 16:44:08.448398,0
6105,3365,new_message,2026-01-30 16:37:36.851488,0
6106,2443,new_message,2026-01-30 16:41:08.649618,0
6107,2906,reactivation,2026-01-30 16:44:50.775273,0
6108,888,new_message,2026-01-30 16:45:13.545587,1
6109,2412,reactivation,2026-01-30 16:45:29.511356,1
6110,3780,price_drop,2026-01-30 16:44:00.444396,0
6111,3140,new_message,2026-01-30 16:39:44.365601,0
6112,2158,price_drop,2026-01-30 16:43:44.418512,1
6113,3980,reactivation,2026-01-30 16:45:01.980941,0
6114,82,reactivation,2026-01-30 16:37:57.115570,0
6115,4004,reactivation,2026-01-30 16:35:17.303887,0
6116,1987,price_drop,2026-01-30 16:35:29.939161,0
6117,481,price_drop,2026-01-30 16:38:38.366095,0
6118,352,new_message,2026-01-30 16:38:44.204799,0
6119,3439,price_drop,2026-01-30 16:37:16.406234,0
6120,3558,new_message,2026-01-30 16:37:26.961052,0
6121,418,reactivation,2026-01-30 16:36:18.424971,0
6122,2305,reactivation,2026-01-30 16:37:39.304168,0
6123,525,reactivation,2026-01-30 16:34:49.905499,1
6124,673,new_message,2026-01-30 16:42:07.025303,0
6125,3567,reactivation,2026-01-30 16:38:29.652895,0
6126,3291,promo,2026-01-30 16:41:39.211308,1
6127,2340,reactivation,2026-01-30 16:43:37.667871,0
6128,688,reactivation,2026-01-30 16:43:13.297400,0
6129,919,promo,2026-01-30 16:35:37.472244,0
6130,3223,promo,2026-01-30 16:45:13.096875,0
6131,3836,promo,2026-01-30 16:37:04.527101,1
6132,3056,price_drop,2026-01-30 16:35:25.059034,1
6133,2346,reactivation,2026-01-30 16:44:22.087285,0
6134,1833,price_drop,2026-01-30 16:38:32.101313,0
6135,1745,price_drop,2026-01-30 16:36:51.210592,0
6136,3593,promo,2026-01-30 16:41:42.072937,0
6137,184,reactivation,2026-01-30 16:38:49.982531,1
6138,591,reactivation,2026-01-30 16:46:12.652034,0
6139,3944,promo,2026-01-30 16:41:27.403368,0
6140,4132,new_message,2026-01-30 16:43:46.624127,0
6141,1661,new_message,2026-01-30 16:44:42.354337,1
6142,1330,promo,2026-01-30 16:37:30.710071,0
6143,712,promo,2026-01-30 16:39:15.243249,0
6144,2483,promo,2026-01-30 16:45:15.324156,1
6145,3063,price_drop,2026-01-30 16:39:25.640905,1
6146,1444,new_message,2026-01-30 16:34:59.907266,1
6147,2311,promo,2026-01-30 16:41:42.582319,0
6148,2709,promo,2026-01-30 16:43:14.870937,1
6149,134,reactivation,2026-01-30 16:38:20.666162,0
6150,3993,reactivation,2026-01-30 16:43:12.959290,1
6151,2845,promo,2026-01-30 16:38:20.588841,0
6152,3402,new_message,2026-01-30 16:45:21.317583,1
6153,353,promo,2026-01-30 16:45:57.928593,1
6154,2565,reactivation,2026-01-30 16:39:08.114139,0
6155,3384,promo,2026-01-30 16:39:52.370691,0
6156,1997,price_drop,2026-01-30 16:41:54.645820,0
6157,4430,price_drop,2026-01-30 16:34:53.967785,1
6158,1457,promo,2026-01-30 16:45:38.494924,0
6159,483,price_drop,2026-01-30 16:39:36.096292,1
6160,3099,new_message,2026-01-30 16:39:01.771578,0
6161,3615,price_drop,2026-01-30 16:38:37.790419,0
6162,4463,reactivation,2026-01-30 16:36:18.676175,0
6163,2027,reactivation,2026-01-30 16:38:54.997123,0
6164,676,new_message,2026-01-30 16:38:30.036002,1
6165,319,price_drop,2026-01-30 16:38:25.468330,1
6166,1229,new_message,2026-01-30 16:41:54.903927,1
6167,3885,promo,2026-01-30 16:39:15.790535,0
6168,2324,new_message,2026-01-30 16:38:20.823990,0
6169,1369,price_drop,2026-01-30 16:37:46.046808,0
6170,4743,new_message,2026-01-30 16:40:30.784224,1
6171,4858,price_drop,2026-01-30 16:37:11.002503,0
6172,364,price_drop,2026-01-30 16:44:34.743506,0
6173,1752,reactivation,2026-01-30 16:42:13.213223,0
6174,3145,reactivation,2026-01-30 16:46:19.985877,0
6175,4046,new_message,2026-01-30 16:35:28.434557,0
6176,1233,new_message,2026-01-30 16:45:06.868445,0
6177,4838,new_message,2026-01-30 16:36:53.308329,1
6178,2389,reactivation,2026-01-30 16:42:35.365924,0
6179,4250,reactivation,2026-01-30 16:36:13.925785,1
6180,396,price_drop,2026-01-30 16:35:54.146153,0
6181,2855,promo,2026-01-30 16:36:15.611002,0
6182,3834,price_drop,2026-01-30 16:44:12.224832,0
6183,461,reactivation,2026-01-30 16:43:26.678748,0
6184,3295,promo,2026-01-30 16:38:03.886388,0
6185,2321,reactivation,2026-01-30 16:37:22.513816,0
6186,3477,reactivation,2026-01-30 16:41:42.278479,1
6187,991,reactivation,2026-01-30 16:43:58.171520,1
6188,3735,promo,2026-01-30 16:35:07.513963,0
6189,4469,new_message,2026-01-30 16:46:03.564117,0
6190,3781,price_drop,2026-01-30 16:38:12.012496,1
6191,4473,reactivation,2026-01-30 16:37:05.147652,0
6192,4265,price_drop,2026-01-30 16:40:21.728092,0
6193,4391,price_drop,2026-01-30 16:36:23.722336,0
6194,2623,reactivation,2026-01-30 16:46:47.602693,0
6195,1580,promo,2026-01-30 16:42:36.745269,1
6196,545,promo,2026-01-30 16:40:13.917577,1
6197,3215,reactivation,2026-01-30 16:41:52.417142,0
6198,3810,new_message,2026-01-30 16:42:10.689271,1
6199,472,reactivation,2026-01-30 16:46:04.875845,0
6200,2388,price_drop,2026-01-30 16:41:25.052828,0
6201,4250,price_drop,2026-01-30 16:40:37.690849,0
6202,606,promo,2026-01-30 16:42:06.374534,1
6203,4387,reactivation,2026-01-30 16:36:00.669853,0
6204,2665,reactivation,2026-01-30 16:40:35.116182,0
6205,1942,new_message,2026-01-30 16:46:29.092034,1
6206,169,price_drop,2026-01-30 16:42:41.908149,0
6207,2871,price_drop,2026-01-30 16:38:15.738363,0
6208,612,new_message,2026-01-30 16:35:28.046218,0
6209,1345,reactivation,2026-01-30 16:43:29.575752,1
6210,1263,promo,2026-01-30 16:44:31.053274,0
6211,456,new_message,2026-01-30 16:37:50.932124,0
6212,3647,promo,2026-01-30 16:37:31.650474,0
6213,22,promo,2026-01-30 16:40:26.322815,0
6214,4130,price_drop,2026-01-30 16:42:59.798926,0
6215,168,new_message,2026-01-30 16:42:52.108965,0
6216,3671,price_drop,2026-01-30 16:44:30.344400,0
6217,1190,reactivation,2026-01-30 16:40:31.056212,1
6218,3759,new_message,2026-01-30 16:40:55.753255,0
6219,2812,promo,2026-01-30 16:38:29.569017,1
6220,3949,promo,2026-01-30 16:46:38.748727,0
6221,3937,promo,2026-01-30 16:39:12.311204,0
6222,2209,promo,2026-01-30 16:35:20.817123,0
6223,1202,reactivation,2026-01-30 16:41:31.590197,1
6224,862,price_drop,2026-01-30 16:40:00.582787,0
6225,3822,promo,2026-01-30 16:42:37.598322,0
6226,4980,price_drop,2026-01-30 16:41:22.527781,1
6227,237,new_message,2026-01-30 16:41:31.588809,0
6228,3076,promo,2026-01-30 16:35:44.196279,1
6229,2705,reactivation,2026-01-30 16:41:40.294229,1
6230,30,reactivation,2026-01-30 16:45:20.791887,0
6231,506,promo,2026-01-30 16:44:38.248155,0
6232,4937,new_message,2026-01-30 16:37:56.109102,0
6233,3306,promo,2026-01-30 16:40:43.191810,0
6234,2582,reactivation,2026-01-30 16:46:33.795514,0
6235,2181,price_drop,2026-01-30 16:38:54.538264,1
6236,3742,new_message,2026-01-30 16:37:25.009871,0
6237,3397,new_message,2026-01-30 16:35:45.792077,1
6238,1704,reactivation,2026-01-30 16:36:35.310436,0
6239,4575,promo,2026-01-30 16:46:02.514554,0
6240,4659,promo,2026-01-30 16:40:25.492431,1
6241,3736,reactivation,2026-01-30 16:40:34.899595,0
6242,1989,promo,2026-01-30 16:39:59.269547,0
6243,1488,reactivation,2026-01-30 16:39:22.391540,0
6244,3850,price_drop,2026-01-30 16:41:39.305332,0
6245,4058,price_drop,2026-01-30 16:41:58.045917,1
6246,2474,price_drop,2026-01-30 16:39:15.144246,0
6247,4008,new_message,2026-01-30 16:35:49.480827,0
6248,3039,promo,2026-01-30 16:44:14.312169,1
6249,3201,new_message,2026-01-30 16:35:31.950096,0
6250,4408,new_message,2026-01-30 16:44:19.079305,0
6251,3991,price_drop,2026-01-30 16:36:37.875067,1
6252,882,price_drop,2026-01-30 16:42:15.205158,0
6253,1533,price_drop,2026-01-30 16:45:24.365225,1
6254,2362,promo,2026-01-30 16:36:36.811919,0
6255,3306,promo,2026-01-30 16:40:15.732837,0
6256,61,promo,2026-01-30 16:37:42.472934,0
6257,3641,reactivation,2026-01-30 16:39:41.573428,0
6258,1392,new_message,2026-01-30 16:39:44.632991,1
6259,2526,reactivation,2026-01-30 16:39:41.279338,1
6260,4227,new_message,2026-01-30 16:42:56.981018,0
6261,2748,price_drop,2026-01-30 16:34:54.689674,0
6262,972,price_drop,2026-01-30 16:41:29.810395,0
6263,1679,new_message,2026-01-30 16:42:16.815348,0
6264,778,promo,2026-01-30 16:39:43.906328,0
6265,2491,reactivation,2026-01-30 16:43:08.005178,1
6266,3123,new_message,2026-01-30 16:44:33.412689,1
6267,4503,promo,2026-01-30 16:38:37.194051,0
6268,2140,promo,2026-01-30 16:39:16.232807,1
6269,1820,reactivation,2026-01-30 16:35:42.011446,0
6270,1124,price_drop,2026-01-30 16:36:09.828647,0
6271,1149,new_message,2026-01-30 16:43:37.314095,0
6272,2770,reactivation,2026-01-30 16:44:01.764726,0
6273,4768,reactivation,2026-01-30 16:38:38.033473,0
6274,1536,reactivation,2026-01-30 16:41:48.047337,0
6275,1215,price_drop,2026-01-30 16:41:00.072310,0
6276,2449,reactivation,2026-01-30 16:46:39.824531,0
6277,4559,price_drop,2026-01-30 16:42:48.428698,1
6278,4108,new_message,2026-01-30 16:41:08.846196,0
6279,182,promo,2026-01-30 16:35:56.222606,0
6280,1537,price_drop,2026-01-30 16:39:00.170498,0
6281,2810,reactivation,2026-01-30 16:35:00.476457,0
6282,3357,price_drop,2026-01-30 16:45:40.629250,1
6283,4776,reactivation,2026-01-30 16:42:28.832889,0
6284,4446,reactivation,2026-01-30 16:38:29.704326,0
6285,566,reactivation,2026-01-30 16:45:37.249837,0
6286,4907,new_message,2026-01-30 16:43:16.853701,0
6287,1544,price_drop,2026-01-30 16:39:04.514328,1
6288,741,promo,2026-01-30 16:39:39.107574,0
6289,2795,promo,2026-01-30 16:37:01.688232,0
6290,1016,promo,2026-01-30 16:46:45.117663,1
6291,2078,new_message,2026-01-30 16:40:53.786795,0
6292,3490,promo,2026-01-30 16:38:40.462264,0
6293,4366,reactivation,2026-01-30 16:42:34.440790,1
6294,338,new_message,2026-01-30 16:38:21.109750,0
6295,1975,price_drop,2026-01-30 16:43:37.568411,0
6296,3923,promo,2026-01-30 16:44:06.072522,0
6297,1310,price_drop,2026-01-30 16:38:24.846253,1
6298,640,promo,2026-01-30 16:38:11.042890,0
6299,254,price_drop,2026-01-30 16:37:31.737987,0
6300,1263,new_message,2026-01-30 16:38:29.107270,0
6301,1426,reactivation,2026-01-30 16:43:57.460920,1
6302,1031,promo,2026-01-30 16:45:08.441417,0
6303,2012,price_drop,2026-01-30 16:41:45.566887,0
6304,2341,promo,2026-01-30 16:43:08.128904,0
6305,4301,new_message,2026-01-30 16:40:52.692114,0
6306,3464,new_message,2026-01-30 16:40:30.181674,0
6307,3746,reactivation,2026-01-30 16:45:42.966664,0
6308,4964,promo,2026-01-30 16:45:36.247752,0
6309,3176,promo,2026-01-30 16:43:22.100761,0
6310,4318,reactivation,2026-01-30 16:41:18.469385,0
6311,4434,promo,2026-01-30 16:44:10.828789,0
6312,1445,reactivation,2026-01-30 16:40:58.725925,1
6313,3633,new_message,2026-01-30 16:46:20.997940,0
6314,950,new_message,2026-01-30 16:46:06.787629,0
6315,3631,reactivation,2026-01-30 16:46:45.935787,0
6316,3908,price_drop,2026-01-30 16:44:53.829998,1
6317,659,new_message,2026-01-30 16:35:59.740272,1
6318,539,reactivation,2026-01-30 16:41:47.248731,1
6319,4787,price_drop,2026-01-30 16:36:15.946148,0
6320,2967,new_message,2026-01-30 16:39:12.330073,1
6321,1840,promo,2026-01-30 16:43:14.557882,0
6322,1572,promo,2026-01-30 16:39:34.675585,1
6323,259,new_message,2026-01-30 16:43:13.479092,1
6324,1922,new_message,2026-01-30 16:36:32.856302,0
6325,3798,new_message,2026-01-30 16:41:32.979403,0
6326,3028,reactivation,2026-01-30 16:41:53.915044,1
6327,2428,new_message,2026-01-30 16:41:29.805605,0
6328,4019,price_drop,2026-01-30 16:39:35.597363,0
6329,3065,reactivation,2026-01-30 16:37:48.779886,1
6330,2748,price_drop,2026-01-30 16:37:24.637513,0
6331,4203,reactivation,2026-01-30 16:43:32.416202,0
6332,1350,reactivation,2026-01-30 16:45:29.725541,1
6333,3102,new_message,2026-01-30 16:35:52.745679,1
6334,1383,reactivation,2026-01-30 16:45:48.503198,0
6335,701,price_drop,2026-01-30 16:41:07.181002,0
6336,3078,reactivation,2026-01-30 16:36:30.667104,0
6337,2644,new_message,2026-01-30 16:39:40.333458,0
6338,1948,reactivation,2026-01-30 16:37:55.274886,0
6339,3194,promo,2026-01-30 16:44:28.855435,0
6340,1964,new_message,2026-01-30 16:44:35.106135,0
6341,2056,promo,2026-01-30 16:46:05.690460,1
6342,1609,price_drop,2026-01-30 16:35:27.288344,0
6343,1717,promo,2026-01-30 16:45:50.229433,0
6344,2292,new_message,2026-01-30 16:43:20.833280,0
6345,3490,price_drop,2026-01-30 16:45:12.039348,0
6346,4852,promo,2026-01-30 16:44:24.760382,1
6347,4025,reactivation,2026-01-30 16:39:24.157794,0
6348,3357,new_message,2026-01-30 16:36:03.956168,0
6349,3943,new_message,2026-01-30 16:40:17.924689,1
6350,3927,promo,2026-01-30 16:35:32.731340,0
6351,3817,price_drop,2026-01-30 16:42:27.753067,0
6352,4997,promo,2026-01-30 16:36:48.835044,0
6353,1998,new_message,2026-01-30 16:43:06.234258,0
6354,643,new_message,2026-01-30 16:45:15.470482,1
6355,2739,reactivation,2026-01-30 16:42:13.717503,0
6356,1681,new_message,2026-01-30 16:42:03.992783,0
6357,1294,promo,2026-01-30 16:36:44.937133,1
6358,4382,new_message,2026-01-30 16:35:04.781672,0
6359,1621,reactivation,2026-01-30 16:35:54.512380,1
6360,1222,price_drop,2026-01-30 16:44:01.682057,0
6361,4743,new_message,2026-01-30 16:38:09.413184,1
6362,1095,promo,2026-01-30 16:35:11.556627,0
6363,4265,promo,2026-01-30 16:44:42.022867,0
6364,828,new_message,2026-01-30 16:40:00.535450,0
6365,3757,reactivation,2026-01-30 16:38:12.257793,0
6366,1777,reactivation,2026-01-30 16:38:22.920303,1
6367,2199,promo,2026-01-30 16:46:06.844055,1
6368,4154,promo,2026-01-30 16:34:49.076314,1
